"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
4,0,4,2,4846,1,36,5,0,102
13,5,2,66,3516,56,23,1,23,1295
64,1196,70,4,82,18,3485,65,8,8
0,0,0,0,0,5000,0,0,0,0
0,3,0,0,0,0,0,0,4997,0
0,5000,0,0,0,0,0,0,0,0
3,3,5,2,223,5,1,0,0,4758
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
11,0,4989,0,0,0,0,0,0,0
0,0,0,0,4979,0,0,0,19,2
0,0,0,0,15,0,4975,10,0,0
2,0,0,0,4733,0,264,1,0,0
0,0,0,5000,0,0,0,0,0,0
29,4,543,27,1,1,216,4177,2,0
7,4,21,4,203,4480,10,234,34,3
5000,0,0,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
601,0,0,4385,0,0,0,0,11,3
1,0,4999,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
3,26,10,4195,73,0,81,28,582,2
2,1,33,34,6,1,2,43,93,4785
2,4575,0,0,93,231,98,1,0,0
0,0,98,0,4886,0,1,0,15,0
0,2,0,0,7,0,2,4989,0,0
