"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
298,308,305,336,309,284,292,2222,331,315
0,0,5000,0,0,0,0,0,0,0
0,46,4857,0,0,97,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
2,3,1,4,2,3,4961,12,1,11
0,0,0,0,0,0,5000,0,0,0
277,274,285,312,290,280,280,2022,271,709
0,4968,0,0,0,0,0,32,0,0
0,0,0,5000,0,0,0,0,0,0
3,0,2,0,216,4568,2,0,0,209
38,39,31,26,31,25,30,248,40,4492
5000,0,0,0,0,0,0,0,0,0
2,23,2,4,3,1,3663,1266,5,31
2,0,0,1,0,0,4411,0,585,1
37,30,30,19,47,30,43,40,29,4695
0,0,0,0,0,5000,0,0,0,0
0,0,0,14,0,0,4735,251,0,0
49,3,43,3,2367,22,14,129,2354,16
0,5000,0,0,0,0,0,0,0,0
0,0,4976,0,0,0,0,0,0,24
0,0,0,0,0,0,0,5000,0,0
13,30,1,2,1,6,4636,74,233,4
45,33,34,31,28,29,25,73,24,4678
5000,0,0,0,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
2,4,5,1,0,4881,2,2,5,98
10,5,2,18,19,2505,13,6,1,2421
