"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,4651,2,29,82,1,230,5,0
0,0,0,0,0,5000,0,0,0,0
0,1,5,0,0,1256,3704,19,15,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,247,1,0,0,0,4752,0
0,0,0,0,0,5000,0,0,0,0
0,0,2,0,0,0,0,0,1326,3672
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,5000,0
4988,0,0,0,12,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,0,4996,0,4
0,0,0,0,0,3647,1353,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,1,0,0,4423,574,2,0,0,0
4,6,12,28,4834,0,87,9,11,9
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,5000,0
29,26,236,635,1586,621,1667,30,92,78
0,0,0,0,0,0,0,5000,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,4998,0
0,0,4755,0,245,0,0,0,0,0
0,3,236,0,1,4758,0,0,0,2
3651,0,0,1349,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,1,0,35,4964,0,0,0
