"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
4997,0,0,0,3,0,0,0,0,0
0,1,0,0,0,0,0,0,45,4954
0,1709,0,1576,0,1,79,1,0,1634
0,0,33,0,0,0,0,628,0,4339
0,0,0,0,0,73,4322,605,0,0
0,0,0,4993,0,0,7,0,0,0
0,0,0,26,0,0,0,0,0,4974
4997,0,0,0,0,0,0,0,0,3
4904,0,0,0,0,96,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,5000,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,4996,0,4,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,547,4217,0,1,1,207,27
0,0,0,0,0,0,0,5000,0,0
0,0,76,4924,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,1,1,0,4959,32,3,0,4
0,5,603,1,0,4355,33,1,0,2
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
579,519,0,0,0,0,0,0,0,3902
0,0,0,31,0,0,0,0,0,4969
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,79,27,0,4887,0,7
