"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
151,37,1078,2994,147,60,52,403,25,53
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,5000,0,0,0,0,0,0
379,372,360,367,389,49,145,42,2844,53
0,0,0,2,0,8,2,1,4987,0
4371,2,0,20,601,5,1,0,0,0
0,0,5000,0,0,0,0,0,0,0
132,39,18,34,914,142,21,2605,125,970
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,4753,0,0,247,0
0,5000,0,0,0,0,0,0,0,0
0,4,0,0,4992,3,0,1,0,0
2,4933,0,0,2,0,16,32,0,15
4301,588,0,88,4,12,3,3,0,1
12,20,238,0,1,0,5,4181,25,518
0,0,0,0,4,4955,0,0,1,40
0,1,0,2460,0,0,2539,0,0,0
0,0,0,0,2,0,0,4998,0,0
6,37,2,1,4,86,7,29,4818,10
129,3,6,2369,20,2409,14,8,41,1
1186,4,62,1,3253,0,0,472,0,22
1320,1,0,26,3651,0,0,0,0,2
59,491,187,58,19,19,3392,445,153,177
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,1,0,221,0,4778,0
0,0,0,0,0,0,0,5000,0,0
12,4753,235,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,15,0,0,0,0,0,2540,2445
