"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,5000,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,20,0,0,4744,236,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,2538,2462,0,0,0,0,0,0,0
0,2,0,4881,13,0,3,93,1,7
0,1,0,3624,0,0,1347,26,0,2
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,5000,0,0,0,0
2633,1003,51,43,17,17,1028,52,19,137
0,4982,1,1,1,0,0,13,2,0
0,4995,1,4,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,4984
0,0,0,2,0,0,0,0,0,4998
1,2,2,572,27,4387,2,3,4,0
4571,0,0,0,0,0,0,196,28,205
0,2,0,0,3662,73,0,0,0,1263
4883,0,4,30,0,0,7,31,14,31
3272,0,0,472,0,0,0,3,1253,0
0,0,0,0,0,2367,2301,0,1,331
1310,60,3603,0,25,0,0,2,0,0
1,0,0,4381,0,0,618,0,0,0
4999,0,0,0,0,0,0,0,1,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,1,0,0,4999,0,0,0,0,0
14,4825,3,3,1,95,38,7,4,10
1,3,13,2,5,259,9,13,33,4662
0,0,438,0,0,0,1183,0,0,3379
0,0,0,5000,0,0,0,0,0,0
