"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3633,1367,0
2196,0,39,0,23,2136,313,0,288,5
0,0,0,0,0,0,0,0,5000,0
0,0,4988,0,0,0,0,12,0,0
0,1,0,17,4542,0,213,2,194,31
210,0,0,1549,0,1603,1635,1,0,2
0,0,0,0,1290,0,0,0,3710,0
0,0,0,5000,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
38,9,7,580,12,4245,69,33,1,6
0,0,0,0,0,0,0,0,5000,0
2016,0,2139,0,98,746,0,0,0,1
0,0,0,0,0,0,0,0,5000,0
17,1,0,6,4703,0,13,3,250,7
31,0,0,13,0,3,0,0,0,4953
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,4919
0,4994,6,0,0,0,0,0,0,0
231,230,4151,22,33,77,26,79,77,74
83,0,1,12,32,1,3,10,4830,28
0,0,5000,0,0,0,0,0,0,0
0,0,4976,0,5,0,0,0,16,3
5000,0,0,0,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
