"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,84,0,0,0,0,4,1,4911,0
1,0,0,3,1,1,100,0,4888,6
0,0,0,0,0,0,0,0,0,5000
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,2,0,1,4997
0,0,0,0,0,0,0,5000,0,0
400,455,2951,19,21,147,167,420,13,407
2,0,0,0,0,4304,83,611,0,0
0,5000,0,0,0,0,0,0,0,0
0,241,0,96,0,0,0,0,0,4663
1,0,0,0,0,2507,0,1,1,2490
0,0,0,0,0,5000,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,4749,5,241,4,0,1,0,0
0,0,1241,0,0,0,0,0,0,3759
4993,0,0,0,0,1,0,6,0,0
0,0,0,4956,0,43,1,0,0,0
4725,0,5,0,0,23,246,0,0,1
1,28,0,2,4,4962,1,1,0,1
0,4765,0,0,0,235,0,0,0,0
4994,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,7,0,0,0,0,4993
177,0,0,169,1,0,0,0,1249,3404
0,0,0,0,5000,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
2,0,0,88,0,0,0,0,0,4910
16,77,1222,178,3313,22,6,6,153,7
0,0,0,0,0,4962,0,38,0,0
