"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
34,0,0,0,0,4955,7,0,0,4
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,5000,0
4993,0,0,0,0,0,7,0,0,0
0,0,81,0,1,0,0,0,4918,0
0,0,4995,0,0,0,0,0,5,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,25,85,4890,0
0,5000,0,0,0,0,0,0,0,0
1,2,1764,666,16,27,14,1841,668,1
4,2,33,0,0,4960,0,0,0,1
1,1,4,563,0,0,4357,1,71,2
0,0,0,4994,0,0,0,1,0,5
13,1,0,0,0,0,0,32,0,4954
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
228,0,0,0,4772,0,0,0,0,0
44,4710,0,0,237,2,7,0,0,0
5,0,0,0,0,4995,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,2,1,248,27,1,13,5,4702,1
0,0,0,0,0,5000,0,0,0,0
4,4,6,0,1,3,8,3580,1371,23
0,0,0,3,0,604,0,0,0,4393
290,758,2036,27,92,790,112,310,309,276
0,258,0,0,2,0,0,4740,0,0
