"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1,0,4988,5,1,0,3,2,0,0
4914,0,1,0,0,76,0,1,1,7
4963,25,0,8,1,0,0,3,0,0
0,0,0,0,0,0,5000,0,0,0
0,17,0,4971,0,1,0,0,11,0
0,0,0,0,0,5000,0,0,0,0
3,535,4191,208,5,23,2,10,13,10
0,0,0,4916,0,84,0,0,0,0
464,194,167,28,3546,470,14,30,25,62
0,0,0,0,0,5000,0,0,0,0
0,0,4931,0,0,12,38,0,5,14
1,1,0,0,0,0,4998,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,4917,8,0,0,4,1,30,40
0,0,0,0,0,0,0,0,0,5000
0,0,5,2,0,7,2480,0,0,2506
4993,0,0,0,7,0,0,0,0,0
437,3298,18,12,2,47,1170,2,10,4
5000,0,0,0,0,0,0,0,0,0
0,107,0,3,37,82,0,0,0,4771
297,13,16,129,6,8,2208,2233,42,48
0,0,4996,4,0,0,0,0,0,0
8,4,4,35,4374,207,82,200,81,5
0,0,0,0,0,34,0,4966,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,5000,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
35,0,0,0,4963,2,0,0,0,0
0,0,0,0,0,0,235,4765,0,0
0,0,0,0,0,0,0,4999,1,0
