"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1852,97,1808,26,93,650,91,255,93,35
0,4910,0,0,0,0,90,0,0,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,14,4979,5,0,0,1,0,1,0
0,0,0,0,0,0,0,5000,0,0
0,0,5,0,0,0,0,4995,0,0
0,0,5000,0,0,0,0,0,0,0
0,12,0,199,0,556,0,4233,0,0
1,4883,2,83,0,0,0,0,31,0
0,0,5000,0,0,0,0,0,0,0
0,4,0,4994,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,5000
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,4998,0,0,0,2,0
29,0,4925,0,0,0,0,1,33,12
234,38,1,33,4557,79,28,3,25,2
0,0,0,5000,0,0,0,0,0,0
3,34,11,1788,1761,23,84,6,649,641
0,0,0,4743,0,0,0,257,0,0
72,3,7,436,61,9,26,1158,3223,5
0,0,0,0,0,0,0,0,0,5000
2086,2055,2,0,2,91,9,750,4,1
0,0,0,0,0,0,5000,0,0,0
11,7,36,4,4347,584,1,1,6,3
0,0,0,0,0,16,4984,0,0,0
1,605,1,0,34,0,4352,7,0,0
0,0,0,0,5000,0,0,0,0,0
