V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.0,0.0,0.0,0.0,0.0,0.0,0.4657121705285522,0.0,0.0,0.0
0.0,0.0,0.49149982663704417,0.0,0.0,0.0,0.1552239412872085,0.0,0.0,0.40199458136058996
0.0,0.49149982663704417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4657121705285522,0.1552239412872085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40013535778009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.40199458136058996,0.0,0.0,0.0,0.0,0.40013535778009,0.0,0.0,0.0
