"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
7,15,120,114,2256,17,47,10,306,2108
0,0,0,0,0,0,226,0,4774,0
546,66,5,4113,8,13,22,2,4,221
0,0,0,0,26,1,0,1,1,4971
0,1209,0,0,4,3315,1,27,444,0
31,2,12,0,3,2,4336,608,2,4
263,99,82,101,3,1885,671,11,13,1872
0,4881,0,0,0,29,0,0,0,90
4809,0,1,0,79,1,11,0,1,98
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,3650,1350,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
15,35,49,110,2171,112,105,106,107,2190
8,14,0,101,75,0,16,3,1,4782
0,0,0,1355,0,0,3,0,3642,0
0,232,0,0,0,4757,0,0,11,0
0,0,0,4999,0,0,0,0,0,1
2,4,3,4,34,4,0,4938,6,5
3559,496,2,0,436,469,2,6,26,4
0,2,0,0,0,0,0,4998,0,0
25,1,0,227,1,0,0,0,4746,0
0,5000,0,0,0,0,0,0,0,0
4954,0,0,45,0,0,1,0,0,0
2,38,21,349,968,53,39,383,365,2782
4295,0,30,85,0,0,0,0,590,0
0,0,0,0,5000,0,0,0,0,0
0,0,1,4737,262,0,0,0,0,0
40,12,4313,0,0,0,0,0,632,3
0,0,4347,546,1,0,0,0,82,24
