"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,3,0,0,4997,0,0
5000,0,0,0,0,0,0,0,0,0
1,0,0,0,0,240,0,0,4759,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,5000,0
169,7,2,4,503,23,476,21,170,3625
0,0,5000,0,0,0,0,0,0,0
4998,0,0,1,0,1,0,0,0,0
0,0,0,0,1,0,0,4999,0,0
4993,0,7,0,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
4767,0,233,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,2,0,0,0,0,0,4998,0
0,0,0,0,0,0,5000,0,0,0
122,122,129,342,123,110,1004,124,393,2531
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,0,5000
0,3579,0,69,0,0,1352,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,4990,10,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,5000,0,0,0,0,0,0,0
74,40,0,0,2,0,0,4338,0,546
0,0,0,0,0,0,5000,0,0,0
0,5000,0,0,0,0,0,0,0,0
4997,0,0,0,0,3,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
