"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
1.20261330177761,0.0697384081282538,-0.0887595845867788,0.315974807108478,0.0457686161253902,0,0.0947576652544291,-0.00739774186590455,-0.103684637492562,0.192543324498133
0.0697384081282538,1.11877518857931,0.171726532270859,-0.138271092248199,0.128771807473362,-0.0696922106289727,-0.0330417036923062,0.235588316651806,0.11777572705848,0
-0.0887595845867788,0.171726532270859,1.10796773553665,0.0431821264301856,0.0258643984165322,0.0853039693298336,-0.196074899083986,0.162832379872887,0,0
0.315974807108478,-0.138271092248199,0.0431821264301856,1.236967501201,0,0.0854503653422092,0.136346911523448,-0.129189817141058,0.19433128329765,-0.140202983987833
0.0457686161253902,0.128771807473362,0.0258643984165322,0,1.45612311484865,0,0.614959116573275,-0.228562596358557,0.572495580877117,0
0,-0.0696922106289727,0.0853039693298336,0.0854503653422092,0,1.02268151299356,0,0,0.00525483621637192,-0.08615162429276
0.0947576652544291,-0.0330417036923062,-0.196074899083986,0.136346911523448,0.614959116573275,0,1.44610328987451,0,0.648912219756824,0
-0.00739774186590455,0.235588316651806,0.162832379872887,-0.129189817141058,-0.228562596358557,0,0,1.23867193168672,0.19594880880438,-0.171375260798742
-0.103684637492562,0.11777572705848,0,0.19433128329765,0.572495580877117,0.00525483621637192,0.648912219756824,0.19594880880438,1.50611567519994,0.055782568327999
0.192543324498133,0,0,-0.140202983987833,0,-0.08615162429276,0,-0.171375260798742,0.055782568327999,1.12678160403135
