"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,2451,0,0,0,0,2545,4
0,0,0,0,0,0,0,5000,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,248,4685,0,0,67,0,0,0
0,0,0,5000,0,0,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,1,22,0,0,0,4977,0,0,0
0,88,0,4905,0,0,7,0,0,0
0,0,3,4908,0,89,0,0,0,0
0,4997,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,248,82,33,0,0,4637,0,0
3,0,1327,9,0,3657,3,0,1,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
0,29,1,4241,82,6,7,617,3,14
0,1,238,0,0,0,4761,0,0,0
0,0,0,4993,0,7,0,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4999,0,1,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,5000,0,0,0,0,0,0
1,4990,0,0,0,0,0,1,8,0
0,4897,0,0,3,2,74,24,0,0
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,5000,0,0
