"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,5000,0,0,0,0,0,0,0,0
10,0,0,0,4990,0,0,0,0,0
0,1,0,0,0,0,0,0,4999,0
0,0,0,0,5000,0,0,0,0,0
0,0,2,4994,0,0,0,0,4,0
6,0,33,2,4919,6,18,12,0,4
1,1328,3596,4,4,0,1,6,56,4
0,5000,0,0,0,0,0,0,0,0
4987,4,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,5000,0,0
0,4968,32,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
95,0,0,3,0,4811,2,89,0,0
0,0,0,4911,0,89,0,0,0,0
584,1,0,4415,0,0,0,0,0,0
8,4361,35,2,0,1,8,582,3,0
2414,0,2586,0,0,0,0,0,0,0
1,4916,0,0,0,0,83,0,0,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,5000,0,0,0,0,0
1,0,0,0,0,4998,0,0,1,0
0,0,0,0,0,0,0,5000,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
3,18,0,3,0,1,0,2,4973,0
