"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,0,5000
4412,4,0,0,3,0,0,580,1,0
0,0,5000,0,0,0,0,0,0,0
0,0,219,0,4776,0,5,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,5000,0,0,0,0,0
3,0,3249,1226,25,0,480,1,0,16
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,5000,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,4967,0,33,0,0,0
23,1,2,5,65,0,0,1302,3601,1
2,5,18,2393,17,123,1,2394,38,9
0,1,0,0,0,0,0,0,207,4792
0,0,0,4743,257,0,0,0,0,0
213,4219,199,31,14,69,3,18,1,233
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,0,6,4994,0
0,5000,0,0,0,0,0,0,0,0
26,26,623,28,4201,8,4,79,0,5
0,0,0,2,0,229,4754,0,8,7
0,0,0,0,4439,0,0,0,561,0
0,1,4961,0,4,1,32,0,1,0
0,36,0,4936,0,0,28,0,0,0
5,4992,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,5000,0
277,2,80,2,32,1868,1825,236,18,660
