"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,1362,0,0,0,3637,0,1,0,0
2,27,4537,75,27,219,13,32,32,36
12,0,0,0,1,2514,0,2473,0,0
98,0,0,4896,1,1,4,0,0,0
0,0,0,0,5000,0,0,0,0,0
1209,1,3210,427,149,0,0,4,0,0
18,0,17,0,0,1,0,36,4928,0
0,0,0,0,0,0,0,0,5000,0
4958,2,0,0,0,1,0,38,1,0
141,335,6,936,3,2590,5,49,3,932
36,367,49,335,37,906,2309,51,897,13
0,0,0,0,4707,90,0,203,0,0
2,0,34,33,4930,0,0,0,1,0
0,0,0,0,0,0,5000,0,0,0
1,4304,12,7,7,554,30,10,4,71
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,4999,1,0,0,0,0
1864,40,266,706,101,1868,41,95,12,7
3570,0,1,62,5,1358,0,4,0,0
0,0,255,0,0,4658,1,0,0,86
3,1,26,1,1027,18,2,2718,1060,144
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,4997,0,0,0
0,0,0,0,5000,0,0,0,0,0
3643,0,0,0,1357,0,0,0,0,0
0,0,0,3,4997,0,0,0,0,0
0,0,0,0,90,4910,0,0,0,0
431,9,18,10,56,1,3239,1206,21,9
0,0,0,0,0,0,0,4997,0,3
0,0,1,4998,0,1,0,0,0,0
