"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
3,24,3836,5,490,5,6,460,167,4
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,638,4359,0,2,0,0,0,0,1
0,0,0,17,1327,0,0,3656,0,0
0,569,0,0,0,0,0,0,0,4431
0,3,3593,0,3,0,0,0,6,1395
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,4997,3,0,0
0,5000,0,0,0,0,0,0,0,0
4,0,4376,0,1,9,0,0,610,0
0,0,1348,0,0,1,0,0,1,3650
2,2,32,264,0,0,1,31,10,4658
0,1,3,0,0,4993,0,0,3,0
6,0,3,2,4957,0,0,0,0,32
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
5000,0,0,0,0,0,0,0,0,0
1,0,3,0,0,0,0,0,4996,0
0,0,3,0,0,0,0,0,4997,0
2,1,3585,1,6,9,4,5,2,1385
11,0,0,1,4988,0,0,0,0,0
5,213,0,8,14,19,28,4632,81,0
0,0,0,0,0,0,0,0,5000,0
0,1,4999,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,32,0,0,4967,1
0,0,0,0,0,0,5000,0,0,0
