"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,4770,0,0,230,0,0,0,0
32,4968,0,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,5000,0,0
4,2,11,1,11,14,264,9,4683,1
0,0,5000,0,0,0,0,0,0,0
4749,0,0,0,0,0,0,0,251,0
4,1385,0,0,1,1,3608,0,1,0
0,0,5000,0,0,0,0,0,0,0
1466,85,1569,201,559,22,594,72,205,227
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,5000,0
5000,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,5000,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,4979,0,21,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
2,4166,0,26,2,207,4,579,1,13
0,0,5000,0,0,0,0,0,0,0
934,2711,364,0,0,0,0,8,983,0
0,0,0,0,1,0,0,4999,0,0
32,31,0,1,5,71,1,0,2,4857
0,1,0,0,0,0,4998,0,1,0
0,0,5000,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
5000,0,0,0,0,0,0,0,0,0
