"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,5000,0,0,0,0,0,0,0,0
13,0,4946,1,3,0,36,0,1,0
632,0,0,0,0,0,0,33,4335,0
0,0,0,0,0,5000,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
24,3589,31,3,1,13,5,1310,24,0
1334,3,1,6,5,37,0,3593,16,5
0,5000,0,0,0,0,0,0,0,0
0,0,0,4967,0,0,33,0,0,0
5,1,0,0,12,40,0,4942,0,0
143,1180,52,161,58,6,3,7,3325,65
0,17,1,2845,1,0,0,1084,0,1052
5,0,0,561,1,0,0,207,4226,0
1,0,0,0,0,2,1,4996,0,0
0,0,0,25,0,0,4975,0,0,0
218,6,3,5,3,551,7,4,71,4132
0,0,88,0,0,0,0,0,4912,0
7,2,215,4439,227,10,18,3,30,49
0,0,4999,0,0,0,0,1,0,0
7,401,10,2777,5,1090,156,388,20,146
7,3609,79,61,515,3,11,23,166,526
3,4994,0,0,0,0,0,3,0,0
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,39,0,0,0,0,4961
0,10,0,0,0,0,0,0,4953,37
117,2457,0,0,2424,0,0,0,2,0
0,0,0,0,0,596,22,4381,0,1
0,0,0,5000,0,0,0,0,0,0
4733,8,1,0,0,2,2,36,0,218
23,2,12,36,1570,203,1609,1535,1,9
