"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,617,4302,0,0,80,0,0,1
7,16,8,3,2214,91,40,17,332,2272
0,1,0,0,4985,7,0,0,4,3
3236,3,426,1175,0,1,0,0,0,159
0,0,0,3623,1377,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,4740,0,0,260,0,0
0,0,0,0,0,0,11,1,4987,1
0,4998,2,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,4998,1
0,0,4906,94,0,0,0,0,0,0
384,60,2687,131,1040,130,334,135,43,56
77,7,0,1,4877,0,37,1,0,0
0,0,0,0,0,0,0,0,0,5000
14,4986,0,0,0,0,0,0,0,0
3,3,0,1007,1075,2909,0,1,0,2
5,29,0,3,0,35,4925,0,3,0
517,0,0,517,0,0,3953,0,0,13
0,2,1,0,13,1,0,217,4766,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,0,0,0,0,5000,0
0,0,0,0,4990,0,0,1,9,0
230,1,12,3,33,1,29,4686,4,1
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,86,0,0,0,0,4914
0,0,0,0,0,5000,0,0,0,0
0,0,0,0,4995,0,0,5,0,0
0,0,235,4751,0,0,0,11,0,3
5000,0,0,0,0,0,0,0,0,0
