"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,5000,0,0,0,0,0,0,0,0
0,0,4994,0,6,0,0,0,0,0
0,5000,0,0,0,0,0,0,0,0
2507,0,0,0,1,0,2492,0,0,0
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,5000,0,0
1,0,0,0,0,0,4999,0,0,0
0,0,0,0,0,0,0,0,1,4999
0,0,0,0,0,0,0,0,0,5000
22,527,3989,231,4,0,216,0,0,11
84,1,552,3,1,4,1,4351,1,2
0,613,29,0,8,5,0,4339,6,0
4905,0,0,0,0,0,0,0,95,0
0,5000,0,0,0,0,0,0,0,0
1351,0,0,0,0,0,0,0,0,3649
0,0,5000,0,0,0,0,0,0,0
1,0,0,4863,0,103,0,32,0,1
3,0,0,0,0,4997,0,0,0,0
1353,3576,17,3,31,3,3,0,9,5
206,0,0,0,0,0,4789,0,5,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,5000,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,0,0,0,0,0,5000,0
5000,0,0,0,0,0,0,0,0,0
0,0,2,8,26,0,2,0,0,4962
0,6,7,0,0,0,4987,0,0,0
4918,0,79,0,0,0,3,0,0,0
0,0,5000,0,0,0,0,0,0,0
3649,28,1323,0,0,0,0,0,0,0
