"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,5000,0,0,0,0,0,0
202,4127,588,0,4,0,0,78,0,1
3,2087,20,2212,4,304,16,306,6,42
0,0,0,0,5000,0,0,0,0,0
0,0,0,5000,0,0,0,0,0,0
4,4,139,169,1155,2,5,3125,7,390
496,63,195,25,3605,512,8,72,21,3
91,4813,82,0,0,1,0,0,13,0
0,1231,73,0,0,5,0,0,3691,0
33,10,4,4930,0,21,1,1,0,0
0,0,0,543,1,4456,0,0,0,0
3,1,0,1,92,2,237,4571,6,87
50,318,331,948,41,2478,326,345,46,117
0,0,1,28,41,0,4926,0,1,3
0,0,33,0,0,14,4,4945,3,1
0,0,0,0,0,0,1,0,0,4999
0,0,5000,0,0,0,0,0,0,0
0,338,0,0,2328,0,0,0,2323,11
2,0,1378,0,3617,0,0,0,3,0
5000,0,0,0,0,0,0,0,0,0
2276,302,43,3,18,3,2209,6,27,113
1,1,0,0,0,0,0,4998,0,0
544,1,0,206,2,4158,0,0,1,88
0,0,0,0,4999,0,0,1,0,0
0,0,5000,0,0,0,0,0,0,0
0,6,0,0,3,0,101,0,16,4874
2396,1,0,2,0,135,2,0,120,2344
38,12,16,83,92,4664,74,14,6,1
0,5000,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5000,0,0,0
