"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
3,0,0,586,0,3,0,71,1,4336
0,0,5000,0,0,0,0,0,0,0
1,106,0,5,0,0,2430,4,2454,0
299,2232,16,107,2283,15,35,6,6,1
0,0,0,0,0,0,0,0,0,5000
0,0,0,0,0,0,0,0,0,5000
4986,14,0,0,0,0,0,0,0,0
77,11,1,4910,1,0,0,0,0,0
0,0,0,0,0,0,0,5000,0,0
0,0,0,4450,550,0,0,0,0,0
0,3,1,4882,96,6,1,10,1,0
0,36,3,4889,0,0,33,0,39,0
0,0,0,0,0,0,0,0,0,5000
4998,1,0,0,0,0,1,0,0,0
10,30,1,10,3,15,16,19,4797,99
0,0,0,0,0,0,0,0,0,5000
0,0,0,3567,61,68,0,0,0,1304
0,0,0,0,0,0,0,0,5000,0
2,0,3,98,0,4888,0,3,5,1
1,0,1,0,0,78,0,0,4920,0
0,2,0,0,4959,0,39,0,0,0
0,0,4323,0,84,590,3,0,0,0
1390,3522,5,67,1,1,2,10,1,1
0,0,5000,0,0,0,0,0,0,0
0,0,3650,0,0,1350,0,0,0,0
0,0,3,0,0,5,0,0,4981,11
0,0,0,5000,0,0,0,0,0,0
12,0,586,3,6,68,29,6,4289,1
13,17,34,8,3,4290,14,4,12,605
4957,43,0,0,0,0,0,0,0,0
