"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0,0,0,5000
1,0,0,0,0,0,4999,0,0,0
0,4,4990,0,0,0,0,6,0,0
0,1,0,0,0,0,4999,0,0,0
0,0,585,0,4415,0,0,0,0,0
16,8,1,9,6,61,26,29,1254,3590
5000,0,0,0,0,0,0,0,0,0
0,4988,0,0,12,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5000
4,0,1,0,3951,515,1,0,528,0
7,111,1,90,2,244,5,205,4306,29
0,0,0,92,4908,0,0,0,0,0
0,0,0,0,0,1,2,0,0,4997
0,0,0,0,0,4998,0,2,0,0
67,169,59,83,76,212,3908,202,199,25
0,0,0,5000,0,0,0,0,0,0
8,157,178,3,1251,26,7,3367,2,1
0,0,0,0,0,4,4996,0,0,0
0,0,0,0,0,0,0,0,5000,0
1,7,0,0,61,3454,1,1306,169,1
0,0,0,0,0,2485,2515,0,0,0
10,12,71,204,77,31,29,5,6,4555
0,4994,0,0,0,0,0,6,0,0
0,0,10,0,0,0,0,0,4990,0
0,0,0,0,0,0,0,0,5000,0
3646,1340,0,5,1,0,1,1,3,3
0,0,0,0,0,0,0,0,5000,0
1,0,0,0,0,0,4999,0,0,0
0,0,0,1,0,0,0,4999,0,0
0,0,0,4,4996,0,0,0,0,0
