"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,4967,0,0,0,0,33
0,0,0,0,5000,0,0,0,0,0
0,0,0,0,0,5000,0,0,0,0
11,3,4531,239,4,1,205,1,0,5
0,2487,0,0,0,0,0,0,2513,0
0,0,0,1,4983,1,0,15,0,0
0,0,0,3599,1345,0,0,53,3,0
0,5,0,0,0,0,7,0,4988,0
0,1,12,4015,186,0,5,595,1,185
0,0,0,0,0,0,0,0,0,5000
1,0,4999,0,0,0,0,0,0,0
54,70,435,158,3104,165,53,407,381,173
0,0,0,4985,0,2,1,0,0,12
63,199,1510,191,73,1442,11,15,1471,25
0,0,2,0,0,4998,0,0,0,0
1,3520,162,0,0,1,0,1313,0,3
0,0,5000,0,0,0,0,0,0,0
2,5,0,1,0,0,0,0,4992,0
92,71,24,4240,209,23,35,81,10,215
0,4911,0,0,0,0,0,3,79,7
5000,0,0,0,0,0,0,0,0,0
0,1,27,1,4730,0,7,0,3,231
6,306,48,2265,42,2252,2,2,40,37
0,4739,0,12,0,1,248,0,0,0
0,0,5000,0,0,0,0,0,0,0
4938,0,27,1,0,33,0,0,1,0
2517,0,0,0,2481,0,0,2,0,0
3,0,101,15,4877,0,1,2,0,1
14,0,2,2,1,15,0,0,4966,0
0,0,0,0,5000,0,0,0,0,0
