"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
25,31,3889,9,11,10,507,484,9,25
1,2,40,2389,6,2,4,0,3,2553
251,250,9,39,645,1848,7,11,92,1848
2,13,2,5,13,3,6,16,6,4934
27,236,4177,76,22,215,30,76,72,69
16,16,56,1152,3261,5,427,2,2,63
145,131,139,144,457,155,160,164,426,3079
17,24,254,85,6,4436,65,85,26,2
1,4342,3,595,2,2,6,20,29,0
2,0,1,5,2810,3,24,67,1080,1008
1,1207,3295,441,0,0,1,1,1,53
118,10,0,2,0,3,2025,2043,794,5
64,209,204,31,60,4062,78,198,73,21
3900,183,66,60,63,195,72,62,190,209
5,1,531,21,30,5,76,3814,515,2
11,16,3,4691,91,2,10,80,6,90
21,61,452,3352,459,67,11,63,21,493
667,98,714,698,31,1936,104,684,36,32
380,2758,960,149,25,121,370,60,33,144
210,10,1,92,5,0,4602,0,0,80
2,11,75,30,3,7,4855,0,2,15
11,90,4077,542,32,64,68,72,24,20
7,16,34,10,288,10,2301,2323,7,4
169,482,28,6,15,3734,519,8,26,13
52,7,0,2,1,6,0,3919,486,527
1,9,7,18,198,551,6,3974,30,206
128,53,871,2384,39,340,116,895,130,44
50,8,5,6,62,3510,54,1,1302,2
603,37,40,32,33,225,1644,1702,79,605
171,3322,166,23,23,1278,2,3,1,11
