"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1,2,95,0,2,3,5,0,1,4891
11,172,21,30,163,479,24,64,3949,87
94,73,1818,104,1799,76,35,656,259,86
88,3,6,73,221,4603,5,0,1,0
2456,3,1,1,2411,3,7,117,1,0
11,24,66,10,3562,9,7,3,1301,7
0,1,89,78,8,552,3,13,4256,0
405,3219,10,59,153,26,7,5,4,1112
5,8,0,79,574,5,9,3,1,4316
17,4,3259,2,144,2,4,1142,426,0
1290,1350,506,48,1335,25,184,66,176,20
3,0,0,1,2,15,4336,587,39,17
221,36,6,75,1,2,4646,1,5,7
271,1903,253,113,78,34,34,2011,267,36
5,2,1,1,84,2,3,246,1,4655
3473,0,8,7,28,2,9,1296,5,172
3,30,0,68,3461,5,1,1367,0,65
2009,2076,41,100,109,30,34,43,284,274
15,68,29,6,550,14,4211,28,12,67
207,3921,532,9,214,11,25,37,30,14
179,3761,61,87,77,504,28,78,197,28
4690,15,6,1,8,13,87,83,73,24
4,140,2740,2,0,1050,1050,3,4,7
48,59,53,2795,364,138,338,1043,47,115
78,1649,74,596,88,233,232,1703,84,263
1985,311,81,113,47,42,2066,34,39,282
23,10,7,50,10,403,3131,52,1166,148
234,0,2,0,1,216,3,4486,30,28
7,1220,66,3,24,18,3,436,3193,30
0,1,0,1,4946,1,5,0,33,13
