"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
124,308,124,881,274,815,2270,49,49,106
614,1680,228,13,582,29,1672,66,39,77
71,581,4163,15,30,77,12,28,22,1
535,192,69,4052,62,23,29,10,10,18
35,12,4,85,4741,8,10,87,4,14
9,29,544,27,23,226,25,4081,13,23
37,2618,909,358,378,135,15,361,142,47
511,2,3,2,2,0,1,0,582,3897
68,16,5,532,513,5,22,3833,2,4
4,2475,5,1,2393,119,2,0,0,1
17,3511,1310,5,3,3,4,143,2,2
29,8,75,184,196,3842,73,511,14,68
18,29,79,4520,210,1,18,35,85,5
1476,29,34,1534,194,1435,23,27,220,28
169,191,66,491,3823,32,60,70,72,26
4,5,1,4718,1,3,2,5,245,16
14,19,3,23,2263,305,2319,48,1,5
12,2,4746,2,228,1,0,4,2,3
1277,0,3,177,1,3521,1,5,1,14
10,9,4,5,7,0,3267,1203,5,490
105,102,97,31,2185,101,2121,114,40,104
8,405,3305,4,2,4,2,1268,1,1
5,0,1,608,4266,1,87,3,28,1
16,67,3451,2,1271,5,5,179,2,2
437,6,49,148,25,7,3148,20,1154,6
3,12,2,32,9,2,17,226,0,4697
4,13,4410,1,3,7,8,6,547,1
224,4700,13,10,2,3,3,23,18,4
1238,454,59,446,161,1258,57,1237,20,70
9,41,4853,90,0,0,2,1,1,3
