"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
80,30,83,1729,1707,627,30,8,623,83
4,2799,1083,9,133,153,19,16,397,387
2,5,203,226,6,0,2,2,4,4550
11,7,3509,13,1270,1,160,28,1,0
30,5,3,4724,2,3,224,0,1,8
68,26,10,9,7,545,12,201,4109,13
373,23,391,21,16,2736,149,154,1000,137
0,4,3,4634,17,0,0,2,79,261
3126,7,3,442,5,63,65,156,1132,1
4,1,606,0,2,9,2,29,81,4266
29,513,182,68,63,3780,176,4,175,10
160,69,54,59,473,53,59,465,153,3455
9,1,7,3,1325,14,12,3572,57,0
73,3847,4,11,538,84,206,20,22,195
3,226,10,210,8,208,3,10,4312,10
84,30,0,2,7,5,4854,9,7,2
6,3,38,0,5,16,3,7,2536,2386
89,7,228,3762,67,57,68,518,24,180
35,807,2154,96,272,15,3,790,18,810
96,48,2159,53,116,38,92,108,2176,114
129,879,2404,16,51,367,50,119,115,870
67,27,82,30,79,77,29,200,80,4329
1,4,11,4861,8,89,12,9,0,5
786,126,100,315,292,102,2126,101,757,295
1132,436,3047,7,142,20,10,56,9,141
415,26,1139,5,2,2,2973,429,4,5
1338,0,2,7,1,27,24,3584,11,6
11,29,9,4915,11,8,2,8,2,5
101,246,91,97,738,102,792,89,2013,731
3,2079,3,2,2071,9,5,784,17,27
