"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1187,10,3265,8,10,11,24,20,2,463
1,1,1,1,1,17,73,2,2,4901
2,4,6,8,22,567,4386,2,1,2
0,0,0,0,4344,567,88,0,1,0
33,33,4083,70,27,86,65,23,551,29
3,4,11,1,2,1341,3,29,3,3603
33,4128,3,548,3,201,3,5,0,76
1569,206,1473,213,195,168,551,201,210,214
0,1,4916,41,0,1,36,2,1,2
1,1,0,0,4992,0,0,5,1,0
1514,9,192,88,31,1498,49,82,29,1508
15,2540,347,9,4,964,42,5,947,127
21,29,4838,4,1,10,4,3,80,10
28,3,8,5,32,4605,225,5,6,83
473,1219,166,469,156,463,1255,153,479,167
1193,3321,65,21,176,8,1,25,21,169
40,15,32,6,0,3,77,7,0,4820
44,15,932,941,17,46,2539,20,335,111
46,2391,2,0,7,1,2544,1,5,3
37,100,11,4537,14,11,236,15,24,15
33,27,68,34,4002,26,522,74,185,29
161,167,447,144,175,3241,170,162,154,179
4949,2,1,4,0,1,1,0,1,41
1501,73,182,1505,7,27,1480,18,11,196
12,1,0,96,2,0,4,4881,2,2
525,459,510,472,525,493,528,455,548,485
165,183,156,50,52,147,1118,52,3014,63
8,13,551,9,9,6,4282,18,98,6
2,5,1,3,3,7,4873,2,20,84
29,15,9,13,12,30,4308,10,7,567
