"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
56,3418,54,54,57,68,195,445,484,169
762,104,788,270,148,107,116,295,283,2127
9,3630,7,1299,27,7,6,9,4,2
72,204,200,10,84,33,60,197,11,4129
8,187,5,23,3420,23,2,3,1264,65
2412,852,20,6,338,14,915,105,324,14
14,366,1007,368,160,137,142,20,13,2773
3,1352,10,2,2,15,20,3582,9,5
1178,53,11,450,10,10,2,5,4,3277
2301,1,51,0,0,39,305,2295,6,2
418,48,379,1014,130,142,398,1027,389,1055
25,337,24,360,123,143,43,340,967,2638
76,28,1490,1475,499,200,85,548,545,54
731,317,801,312,291,313,823,304,780,328
272,46,221,36,279,1991,45,36,1984,90
1772,96,41,87,42,1856,102,639,288,77
27,8,21,159,24,62,1217,10,3,3469
55,149,390,60,395,2777,47,1022,57,48
59,3444,4,205,9,2,1240,2,31,4
2613,44,131,36,47,364,375,366,57,967
3392,20,4,0,7,147,3,170,1257,0
42,9,169,56,3120,6,55,18,1117,408
4886,3,0,0,12,9,1,0,12,77
13,2154,42,330,18,266,2150,9,15,3
4,10,34,10,14,5,2,38,10,4873
897,37,44,1,880,839,1,2285,16,0
883,141,49,44,2503,53,896,340,44,47
595,5,26,4270,91,0,2,0,10,1
1563,1580,11,16,1541,9,223,7,25,25
204,78,4497,22,32,31,12,34,80,10
