"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
8,623,24,8,6,2,1,4318,5,5
25,1105,3051,18,171,390,27,55,22,136
0,20,122,1,2413,15,0,2423,5,1
6,5,4954,2,4,6,13,2,4,4
110,2285,8,41,21,44,2185,6,11,289
223,4504,28,3,93,98,30,6,12,3
10,31,22,600,26,6,4280,13,3,9
133,124,137,53,142,389,36,2924,57,1005
6,3324,430,1159,2,13,23,2,14,27
44,1,0,3,297,2337,3,19,0,2296
1967,2009,6,7,1,3,739,9,4,255
2148,0,7,10,296,320,16,2157,14,32
57,517,1,470,153,3622,4,172,2,2
93,7,2,1,3,4882,1,8,1,2
542,174,9,21,4036,1,2,8,196,11
2,3,14,1,3,18,9,2469,2481,0
326,106,104,111,832,758,108,111,2231,313
33,79,212,7,7,218,4383,22,9,30
140,435,410,131,2873,137,152,143,138,441
8,14,3461,10,6,29,1265,29,8,170
21,155,467,488,30,58,62,180,6,3533
435,1,1220,3,3278,4,0,0,57,2
68,3967,87,29,25,12,530,27,70,185
0,72,0,5,5,0,83,98,4729,8
219,2,33,5,7,11,4331,196,4,192
13,0,10,1,0,4129,22,212,71,542
206,1,4,12,3938,533,67,64,171,4
0,4933,0,1,4,2,0,26,33,1
9,2,4328,0,9,0,633,6,13,0
4,1101,1061,1097,160,4,20,58,1077,418
