"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
19,3706,515,58,517,10,67,75,22,11
1623,88,84,590,80,76,605,223,21,1610
0,2,3,91,1,8,0,4290,5,600
7,2,1,2,3,1,9,249,2,4724
79,3,3,97,2,6,25,18,4,4763
0,29,95,5,2,4778,2,1,88,0
122,58,160,148,56,158,2961,158,1129,50
342,124,44,867,13,37,856,2557,114,46
17,1186,163,69,157,163,20,3213,6,6
0,4272,52,558,92,3,7,4,9,3
7,31,4124,0,235,57,5,541,0,0
5,1,411,3372,10,18,1151,2,22,8
1271,10,12,3,62,3460,11,6,156,9
1,49,46,47,0,1,5,2365,9,2477
1249,165,468,64,150,1311,1244,180,19,150
2295,107,48,49,337,45,330,838,38,913
540,1,71,0,504,3,3865,16,0,0
126,854,135,2400,316,331,294,320,97,127
3,197,18,80,4338,81,16,27,238,2
1,0,4369,24,0,2,579,1,1,23
23,4,23,3,542,4131,2,186,7,79
3831,8,3,7,26,521,65,22,24,493
1658,246,90,637,79,245,90,646,649,660
4475,95,9,28,13,29,262,25,30,34
14,70,25,14,33,10,27,229,4564,14
149,984,19,2,2,5,2731,14,9,1085
3,97,697,277,6,3,8,9,1989,1911
1,34,215,2,1,1,29,0,1,4716
22,498,3775,192,66,25,19,171,201,31
231,5,37,9,35,4632,35,3,9,4
