"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
10,73,10,86,642,1739,34,657,1734,15
2414,19,8,2330,90,16,3,6,108,6
5,3528,5,53,2,61,1,6,1337,2
0,2,4980,4,2,0,1,1,10,0
61,9,3,1276,3445,10,16,158,18,4
128,947,45,951,2588,143,52,58,54,34
1,15,4695,1,15,24,0,246,1,2
1,5,29,31,4343,3,3,2,583,0
87,18,23,73,24,67,216,4250,9,233
9,7,2,44,13,5,16,9,4894,1
3162,1212,5,17,21,150,410,3,12,8
2933,147,11,122,24,43,51,424,1108,137
4661,73,0,212,4,11,1,33,1,4
228,13,0,2,1,81,4561,2,32,80
4965,4,0,2,6,17,1,1,1,3
88,23,6,4,38,11,2,2,4821,5
123,925,114,2626,348,113,352,149,132,118
17,25,5,84,4842,6,5,6,6,4
546,61,23,29,18,79,22,3983,206,33
327,4,9,6,956,2541,7,999,131,20
4497,13,11,223,9,14,7,7,209,10
4394,10,1,4,0,0,2,583,6,0
11,5,2,7,1,0,1359,1,3610,4
2063,31,2,2019,98,16,9,7,743,12
4171,4,6,4,592,4,2,7,207,3
30,81,12,15,4789,8,27,18,9,11
2141,307,0,290,5,0,0,0,2257,0
58,60,62,159,3307,155,167,167,436,429
8,31,1,23,4430,226,238,7,33,3
4,4943,4,11,14,11,6,3,1,3
