"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1643,0,0,1667,4,1,9,7,0,1669
43,48,4,10,17,2384,3,2455,1,35
20,4,13,3,564,3,4111,210,3,69
3,0,12,2,2,0,3,1,4976,1
0,235,2,12,4,0,34,0,4711,2
201,195,72,30,77,27,4146,201,29,22
2,79,13,4296,4,2,8,2,1,593
8,29,6,3,216,0,3,23,2,4710
1828,1818,36,101,38,91,270,30,101,687
2,1,3,233,32,4705,14,3,5,2
1310,65,183,1327,456,71,220,1252,64,52
3476,27,480,149,32,29,183,70,20,534
2021,784,758,35,44,743,281,43,36,255
136,146,350,376,378,1060,388,1007,140,1019
687,7,247,42,1825,12,255,1895,16,14
0,0,108,2,225,6,4583,32,16,28
12,3,65,3216,434,29,4,5,4,1228
100,5,10,4,6,3,4855,3,7,7
15,2,16,21,4,33,3,0,4904,2
0,74,1,1,4910,6,3,4,0,1
1184,18,61,30,152,3209,31,152,21,142
4901,0,1,2,2,1,78,12,0,3
0,3,209,17,6,12,75,3,551,4124
2,198,555,4033,0,5,193,2,2,10
11,1999,21,96,45,717,15,2080,13,3
8,10,17,23,20,24,8,11,1327,3552
1,2,0,12,2089,2,2093,0,800,1
2706,379,413,383,157,158,372,142,146,144
5,8,9,2054,10,4,763,2122,12,13
156,45,42,2784,346,60,1008,45,373,141
