"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1,9,7,2,28,10,3,213,4124,603
6,5,4855,0,6,6,5,98,6,13
9,9,9,9,190,27,224,211,4303,9
17,22,1270,21,17,17,31,165,18,3422
67,51,3026,135,45,65,428,1068,56,59
242,231,1751,585,31,34,88,222,1732,84
4,60,1335,3,6,0,3,3576,10,3
74,201,89,66,83,78,4046,197,74,92
201,27,43,31,38,81,26,26,224,4303
12,48,39,10,9,14,10,47,9,4802
3453,28,3,55,11,22,21,167,1227,13
2,4681,21,1,3,214,0,75,0,3
3411,163,158,7,5,5,10,2,1211,28
3550,190,192,190,149,482,63,63,59,62
122,2233,36,2144,107,17,21,281,6,33
5,9,72,3,1295,25,1,23,3512,55
28,2138,121,130,34,2183,44,261,22,39
13,13,15,4682,15,9,222,13,10,8
184,21,11,4019,198,2,2,57,6,500
4215,6,210,67,69,198,26,199,2,8
71,3945,215,0,538,25,5,200,1,0
653,237,268,263,240,1836,269,264,726,244
1295,6,1,0,10,0,0,7,57,3624
215,4,1,24,2,219,2,14,4518,1
7,1956,272,1960,42,11,7,6,2,737
0,1357,70,4,3,2,3548,1,5,10
3128,155,407,145,156,408,163,135,146,157
8,1,5,4971,1,0,0,0,0,14
267,679,1851,257,252,237,664,277,261,255
79,1751,606,1682,30,267,34,236,94,221
