"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
4,1,1612,10,209,3,1614,3,27,1517
529,3871,9,69,1,3,1,0,5,512
39,27,11,4093,179,533,74,6,13,25
5,0,2,146,417,18,1169,3242,1,0
113,0,1,2059,1,2,2069,753,0,2
16,1,2,42,2421,2476,19,4,12,7
552,73,74,490,65,76,75,1503,1520,572
25,5,20,4,4689,218,3,25,9,2
9,52,85,17,30,1,1922,1859,284,741
39,2731,393,391,23,6,9,10,1027,371
30,12,1,4,239,10,4666,27,9,2
76,71,11,522,3965,65,18,11,30,231
3,1,3,838,2078,2,7,2066,1,1
10,2,0,3513,0,1284,10,8,173,0
33,31,84,30,85,39,30,230,4402,36
78,67,26,3709,482,37,457,65,24,55
29,61,5,140,414,154,3043,1,1135,18
32,1308,2,21,3,4,3602,17,11,0
1258,3,3470,70,1,1,2,4,187,4
252,38,107,115,1929,32,656,34,1809,28
29,706,27,94,678,703,13,1978,736,36
4,1,0,32,1,15,0,1,9,4937
247,13,34,1882,278,11,255,275,33,1972
1,0,0,27,85,4,79,30,0,4774
15,5,1,8,34,4805,17,15,0,100
205,3,11,4,460,8,3,502,3782,22
2417,6,41,21,43,5,2,4,2459,2
11,6,33,277,113,2080,2101,15,90,274
410,9,4,8,1189,13,14,142,3194,17
4816,0,72,5,45,4,11,1,42,4
