"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
35,34,281,775,1968,749,228,89,738,103
1086,41,23,23,12,422,7,2981,5,400
16,2398,38,22,2413,20,11,50,19,13
73,75,500,67,60,73,3819,191,64,78
2,3,1,2,215,611,3,0,0,4163
11,38,15,12,15,87,9,89,12,4712
38,82,1991,33,701,88,765,279,272,751
1,3,3065,3,6,410,15,408,9,1080
3454,71,10,157,5,66,10,26,10,1191
192,61,393,400,413,397,53,59,22,3010
86,35,31,94,4698,29,5,8,4,10
4,13,3,11,13,0,3,32,1,4920
5,9,27,7,581,4,4332,23,5,7
328,848,362,355,919,909,336,307,308,328
4,0,0,218,3,0,4567,86,35,87
198,3762,81,79,65,82,78,522,48,85
195,7,7,216,196,4190,30,74,0,85
51,141,139,40,1032,348,143,336,41,2729
68,166,3450,185,185,60,449,186,61,190
1,10,287,44,2120,2,3,31,2209,293
30,73,6,7,6,1,617,4254,5,1
430,7,0,3262,2,1,1271,19,0,8
10,9,440,9,21,23,2,1166,3318,2
2,3,9,4596,35,232,83,8,2,30
4650,1,10,3,1,1,250,1,1,82
2,46,0,6,2447,3,0,2,2493,1
48,20,1073,56,37,339,374,56,2844,153
2990,173,45,1123,12,403,54,142,9,49
13,11,12,209,4691,8,12,18,13,13
4256,8,581,10,83,10,8,14,19,11
