"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1,16,3,2,2445,2,1,133,2396,1
3261,450,1,23,1236,0,1,20,8,0
91,0,1,9,4,4801,1,87,3,3
24,23,8,3730,489,179,158,179,24,186
914,2428,127,44,360,909,9,124,47,38
472,505,495,554,488,501,480,497,495,513
0,0,1,9,1,7,161,3477,4,1340
83,15,19,16,208,80,4460,75,33,11
4320,6,6,14,614,3,0,18,13,6
4,5,11,1269,1,5,13,6,3659,27
437,4,54,2953,2,394,9,24,7,1116
0,1,0,3,1,1,0,4993,0,1
397,428,1155,454,422,431,452,417,420,424
141,147,358,1026,1039,1023,49,45,148,1024
24,197,12,29,13,4037,580,70,29,9
4866,1,1,2,92,3,0,0,7,28
45,40,43,98,302,34,2140,2211,49,38
662,102,1763,0,0,1815,0,0,0,658
932,124,153,2628,333,128,111,135,329,127
16,3,559,24,8,26,30,2,7,4325
3,0,0,2,4987,0,0,1,4,3
7,2,2,0,576,3,7,4400,2,1
94,11,13,15,15,5,4793,9,14,31
1,7,3,2,3,6,4887,87,2,2
697,256,251,286,1843,237,237,675,272,246
3262,1172,3,4,24,4,3,21,33,474
11,5,13,3705,19,2,516,4,521,204
25,8,1196,5,3354,66,67,66,53,160
2,4640,210,82,6,8,35,6,3,8
1171,150,10,57,448,3043,22,56,13,30
