"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
9,26,430,11,12,7,174,3,1132,3196
166,173,178,183,185,3435,176,178,160,166
4,1,4,36,1,4950,3,0,1,0
2,3,7,0,607,11,2,4364,4,0
0,0,39,645,3,3,4308,1,1,0
393,51,366,23,977,2912,153,23,44,58
8,1,4,2,4955,6,7,17,0,0
30,86,36,28,35,28,23,4661,35,38
93,87,254,2023,677,303,278,252,264,769
23,5,4616,224,86,12,11,4,14,5
45,61,39,131,360,2746,997,47,414,160
22,72,26,173,487,3616,23,491,68,22
41,544,5,81,79,13,12,15,4202,8
1,9,6,8,10,4906,5,35,15,5
93,0,31,4774,1,99,1,0,0,1
59,1095,41,54,54,3079,55,81,47,435
27,29,206,63,3887,171,480,28,76,33
2,25,4,22,2,4904,2,20,13,6
542,16,9,34,4361,3,4,5,21,5
0,1,1,4860,0,9,0,89,0,40
3909,3,1,537,0,0,1,4,544,1
2,41,4,8,3,95,4818,9,15,5
26,41,5,10,74,3,32,224,24,4561
2730,414,133,46,52,134,367,1019,55,50
906,7,123,9,5,27,2633,1,363,926
391,992,383,402,359,354,375,330,390,1024
3,1,8,1261,2,0,183,3479,61,2
197,61,72,177,78,214,198,66,70,3867
53,51,59,1195,3158,65,145,50,166,58
0,438,1,0,1128,15,3,155,3232,28
