"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
3,92,7,83,7,236,6,4496,36,34
31,75,5,13,0,4377,206,77,214,2
1,2,2,2417,2519,0,7,1,2,49
24,238,9,49,30,4590,30,10,11,9
2,1235,3,19,177,9,7,3523,15,10
1,9,1,8,3671,2,7,1289,1,11
2,4,0,4389,0,594,5,4,0,2
1,32,14,3,75,15,6,1,20,4833
55,63,3327,164,26,36,1225,20,18,66
24,67,55,1159,19,435,21,3036,20,164
23,20,70,24,234,4018,201,37,178,195
13,46,116,2148,13,310,82,2151,110,11
13,9,15,13,13,4767,26,15,17,112
36,0,1,0,1,0,1,4957,2,2
3,1,82,86,2,12,2,1,2,4809
210,26,185,482,63,9,74,3723,209,19
111,2,2225,2,316,0,0,11,14,2319
4,2,3558,1349,5,64,5,1,3,9
89,71,39,227,27,68,4135,81,22,241
13,28,31,219,1864,286,40,1808,693,18
0,5,5,2,1,1,1,6,1,4978
13,4,10,210,192,4449,35,7,7,73
23,16,4,67,14,1317,23,3511,15,10
218,15,3,3,88,35,5,4,27,4602
1587,30,7,83,1593,12,1632,10,11,35
46,112,41,14,23,2265,14,2355,116,14
36,4829,0,0,1,88,37,3,2,4
756,296,99,2029,89,317,241,803,252,118
781,282,275,112,104,786,31,117,2237,275
4569,4,4,207,5,33,3,89,85,1
