"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
1.5830428403138,-0.322161162355695,-0.69820723557956,0,0.229320169436756,0,-0.279001799910675,0,0,-0.0148453587490067
-0.322161162355695,1.81937376384004,0,0,0,-0.589943166635677,-0.161496844070363,-0.446258024807899,0,0
-0.69820723557956,0,2.34156882032909,0,-0.770053064540453,0,-0.0572471000936461,-0.738543826103914,0,-0.145353866552444
0,0,0,1.7536476979773,0,0,-1.05508557853337,0,0,-0.191236607435835
0.229320169436756,0,-0.770053064540453,0,1.53256145441685,0,-0.19116711280199,-0.191137120716432,0,0
0,-0.589943166635677,0,0,0,2.07462685831004,-0.248096503478209,-0.908308566545404,-0.155879714250863,0.242505052801948
-0.279001799910675,-0.161496844070363,-0.0572471000936461,-1.05508557853337,-0.19116711280199,-0.248096503478209,2.82314491091109,-0.162022961547088,-0.837878070329834,-0.350666750781363
0,-0.446258024807899,-0.738543826103914,0,-0.191137120716432,-0.908308566545404,-0.162022961547088,2.67175869306037,-0.124028736657256,-0.354646606065401
0,0,0,0,0,-0.155879714250863,-0.837878070329834,-0.124028736657256,1.58962769206213,0.0844745220703253
-0.0148453587490067,0,-0.145353866552444,-0.191236607435835,0,0.242505052801948,-0.350666750781363,-0.354646606065401,0.0844745220703253,1.34601532993309
