V17,V59,V8
0,8,0
1,0,0
0,0,1
0,0,0
0,0,1
0,0,52
0,372,1
0,0,0
0,19,0
1,21,0
0,676,0
0,0,0
0,1,0
1,32,3
0,7,1
0,1,0
0,1,0
0,0,0
0,46,1
0,0,0
0,0,1
0,0,0
0,0,0
0,402,0
1,1,0
0,0,0
0,1,0
0,2,0
0,0,0
0,2,0
0,1,0
0,0,56
2,0,1
2,1,0
0,0,1
0,10,0
0,9,0
0,2,0
0,5,0
0,4,0
1,2,1
0,0,0
0,2,0
0,0,1
0,4,1
0,2,39
0,6,4
0,1,0
1,82,0
0,448,0
0,2,0
0,1,0
1,0,36
0,2,0
0,0,0
0,2,0
0,0,0
0,2,0
0,0,0
0,93,574
1,42,7
0,0,0
0,172,0
2,5,1
0,0,0
1,0,0
1,609,66
0,463,10
52,1,0
1,15,1
0,1,0
0,2,0
1,17,0
0,0,0
0,0,236
1,0,0
1,0,1
0,0,6
1,12,378
1,1,0
0,1,0
0,1,0
0,0,0
1,6,0
0,2,0
0,4,1
0,0,142
0,6,0
1,0,0
0,5,56
0,5,1
0,2,1
1,1,0
0,0,0
2,0,1
0,19,1
0,0,0
0,0,2
1,0,1
0,0,0
0,39,295
33,0,0
0,0,0
0,0,0
0,0,129
0,1,0
0,0,0
0,1,0
0,0,0
0,1,0
0,0,1
0,2,0
42,0,772
0,1,0
0,1,0
0,1,0
0,0,0
1,2,0
382,987,990
0,0,0
