V30,V17,V8,V82
0,0,1121,434
1,0,0,2
0,0,0,1
57,0,1,0
0,1,0,35
0,0,0,61
0,0,0,0
0,0,1,2
0,0,0,0
0,0,1,1
0,0,0,13
0,0,0,8
0,0,1521,0
16,0,1,406
0,0,0,0
0,0,0,5
6,0,0,0
1,0,0,9
1,0,0,19
0,0,1,1
0,0,115,1
0,0,0,11
0,1,0,62
0,0,0,0
1,0,55,0
0,0,0,10
0,0,0,1
0,0,0,0
0,0,0,876
0,1,1,0
1,0,0,31
0,2,2,2
28,0,17,0
0,0,0,7
0,0,0,0
0,2,0,1
0,0,0,0
0,0,0,58
1,0,0,10
1,0,6,4
0,0,1,0
0,0,0,0
0,0,84,0
0,0,0,0
23,0,0,1
0,1,0,1
0,1,0,1
0,1,0,7
0,0,409,0
0,0,0,1
0,0,1,0
0,0,0,495
0,1,0,2
0,0,1,1
0,0,1,0
0,0,1,3
0,0,0,6
0,0,1,7
0,0,0,0
0,0,57,168
0,0,0,1093
2,0,0,0
0,1,0,1
0,0,1,2
0,0,0,0
117,346,2338,795
0,0,0,1
0,1,1,61
0,0,0,637
0,0,0,3
0,0,0,17
0,1,5,1
0,0,1,4
0,0,0,9
0,1,22,1
0,2,121,0
0,0,0,0
0,0,0,0
0,0,0,2
21,0,0,911
0,0,103,4
0,0,0,1
0,0,35,0
1,0,0,6
0,0,1,1
0,0,0,14
0,0,6,0
0,0,0,0
0,0,0,9
0,0,0,0
0,0,0,394
165,0,0,1373
0,0,0,0
0,0,0,1
0,0,0,2
0,0,1,0
1,0,63,1
0,0,241,33
38,2,0,41
1,0,882,18
0,0,0,1
1,0,0,226
0,0,0,808
0,0,0,1
0,0,121,116
1,0,0,4
0,0,126,0
0,0,1,0
0,0,1298,0
0,0,263,0
0,0,0,2
0,1,6,1
1,0,0,0
0,0,0,0
1,0,0,110
1,0,0,0
0,0,0,0
1,0,19,130
0,0,7,22
0,0,0,0
