"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X12.1","X13.1","X14.1","X15.1","X16.1","X17.1","X18.1","X19.1","X20.1","X21.1","X22.1","X23.1","X24.1","X25.1","X26.1","X27.1","X28.1","X29.1","X30.1","X31.1","X32.1","X33.1","X34.1","X35.1","X36.1","X37.1","X38.1","X39.1","X40.1","X41.1","X42.1","X43.1","X44.1","X45.1","X46.1","X47.1","X48.1","X49.1","X50.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X13.2","X14.2","X15.2","X16.2","X17.2","X18.2","X19.2","X20.2","X21.2","X22.2","X23.2","X24.2","X25.2","X26.2","X27.2","X28.2","X29.2","X30.2","X31.2","X32.2","X33.2","X34.2","X35.2","X36.2","X37.2","X38.2","X39.2","X40.2","X41.2","X42.2","X43.2","X44.2","X45.2","X46.2","X47.2","X48.2","X49.2","X50.2"
1.00678947991275,0,0,0,0,0,0.00778063266835941,0,0,0,0,0,-0.0605121460836302,0,0,0,0,0,-0.0275115144544674,-0.0467042146676855,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122453344701231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14088753936867,-0.0565698294010749,0,0,-0.0407009371543077,0.078474122282511,0.141430297921236,0,0.0503705456690819,0,0,0,-0.169478917182606,-0.0962093729810677,0,0.0273025418122066,0,0,-0.128940848723477,-0.127848618426044,0,0,0,0,0.00984148787849539,0,0,0.0672178038893102,0,-0.0924969297576886,0,0,-0.0867019705273564,0,0.0194717838717669,0,-0.0380448367460957,0,0.086308641553754,0,0,0,0.0471533032639417,0,0,0,0.0667097147175224,0,0,0,1.38845963760292,-0.102240333210101,0.0438229091429985,0.0544248914784495,-0.0687901484745629,0.161257958027291,0.22668739093671,0.0326046259225243,0.202265833430772,0,0,0,-0.266721766653037,-0.158480941917129,-0.0156389428586412,0.0245515598333832,-0.030339986847421,-0.0672871342454315,-0.22514335028054,-0.230377869453098,0,0,0.0123656894502251,0,0.138088971001321,0,0.000105432814157341,0.127850275185083,0,-0.160158699043542,0.0068673926978746,0,-0.136148148957465,0,0.068049614692499,0,-0.147323823301969,-0.0326888478241268,0.127596569640026,0,0,-0.0148381195205806,0.152491825132893,0,0.0408603885203122,0,0.110323404922188,0,0,0
0,1.02385425552284,0,0.0114608336245927,0,0,0,0,0,0,-0.138977725844253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039087535920613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560423309170431,-0.00400423808641449,-0.0565698294010749,1.15474699783588,0,0.106534681946607,0,0,0,0,0,0,-0.234632124051475,0,-0.0682130455100534,0,0,0.0153342451563684,0.138295462120914,0,0.0378903616150212,-0.0577354049117952,0,-0.0195500604188744,0,0,0,0,-0.035191253724721,0,0,0,0,-0.148209244226212,-0.0243391046371229,0,0,0,0,0,0,0,0,0,0,0,-0.00306653948810179,0,0,0,-0.149654801386285,-0.106466649070035,-0.102240333210101,1.33249218269061,0,0.16080787613068,-0.0512625886728104,0.0179819809777086,0.0120970100226049,0,0,-0.0591899192756832,-0.266694614459809,0.0302743670228471,-0.0694776540519909,0,0.00913836384650364,0.0528513804388428,0.257855159087018,0,0.11536530652031,-0.105697612005539,0.0253578311853442,-0.122334284042748,-0.0115267375417544,0,-0.00813522523830684,0,-0.0811123830778615,0,0,0,0,-0.222462886664442,-0.0532157205257417,-0.0136640287779938,0.0126772199002932,0,0.0471390197300823,0,0,-0.00734755637991741,0,0,-0.0535898578372768,0.0696402000636581,-0.0510157331420385,0.00649650904013922,0.0451835127308255,-0.0418061898220398,-0.191704582446552,-0.166021026339969
0,0,1.04906190721276,0,0,0.113597549965209,0,0,0,0,0,0,0,0,0,0,-0.106670045571774,0,0,-0.0243237107377309,0,0,-0.111434657595697,-0.102970452877715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21414149066221,0,0,0.210964328964444,-0.0615029661036994,0,0,-0.078995220071362,0,0,0,0.0704110249718201,0,0,-0.176653177865683,0,-0.0379798604916215,-0.0984239106974094,0,-0.0491390318017891,-0.207162001439536,-0.182906941215826,0.0519480648880322,0,0,0,0.0485354014540485,0,-0.0452793670205572,0,0,0,0,0,0,0,0,-0.0658028492891678,-0.00790006137620837,0,0,0,0,0.025767786674187,-0.0342738483119941,0,0,0,0.0438229091429985,0,1.46434193485603,0.0322644879328478,0.0879413222927024,0.322352124828394,-0.134320934375556,0,0,-0.199546559817509,0,0,-0.0576508132748789,0.145000472105722,0.0235264490050912,0,-0.232842598743262,0.0345347827145598,-0.122451329330681,-0.250577073985519,0,-0.102994563938425,-0.270279443646851,-0.227582579566476,0.200794525184374,0,0,-0.0889876747150337,0.117218208327987,0.0950847901594571,-0.0759400948812049,-0.0120900305172085,0,0,0,0,0,0,0,-0.092837810241292,-0.0844359621639953,0,0,0,0,0.0819006074465207,-0.0511141437767653,0,0,-0.000972355381456847
0,0.0114608336245927,0,1.01519533428631,0,0,0,0,0,0,0,0,0,-0.100541607808372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00144756621361137,0,0,0,0,-0.050779617413663,0,-0.010273035187683,0,-0.0484682201271741,0,0,0,0,0,0,0,0,0,0,0,0.106534681946607,0,1.13388587743383,0,0,0,0,0,0,0,0,0,-0.202342615004631,0,0,-0.0131559852645113,0,0,0,0,-0.0954690262412052,0,0,0,0.0247185125125986,0.0177724406836911,-0.00811790241602824,0,0,-0.0953796180473193,0,0,0,0,-0.151893067340771,0,-0.0997238137361091,0.0690814046523945,-0.124088148075743,0,0,0,0,0.0529103005533291,0,0,-0.0381063411437542,0,0.0215639164052832,0.0544248914784495,0.16080787613068,0.0322644879328478,1.30788424023619,0,0,0,0,0,0,0,0,0,-0.288340638638668,0,0.0621957752310995,-0.0269625905350661,0.0221200176622805,-0.0167581707650324,0,0.0716672815440074,-0.165243385353738,0,0,0.000485648907377218,0.0499223701496301,0.0413370858811643,-0.0281051779806588,0,0,-0.163836167180418,0.0255376318274194,-0.0168554120545468,0,0,-0.238684414499711,0,-0.149184489773405,0.170992739839297,-0.1586860194599,0,-0.0282443907386105,0,0,0.110617434222704,0.0239421662708829,0,-0.0996500098756283,0.00486038911611722,0.136598656709933
0,0,0,0,1.02872126244113,0,0,0,0,0,-0.0261615491385805,0,0,0,0,0,0,0,0,-0.126617957547203,-0.0380784211432978,0,0,0,0,0,0,0,0,-0.0642263758033697,0,0.0359842994449544,0,0,0,0,-0.061766238851173,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407009371543077,0,0,0,1.16931720066641,0,-0.0340856810728109,0,-0.0189171901320265,-0.00238860038950521,-0.125077106499316,0,0,0,0.0295650517548122,0,0,0,0,-0.205939862864264,-0.133769764915416,0,0,0.116228926014189,-0.0438340898628735,0,0,0,0,-0.152104528003411,0,0.164903877287008,0,0,0,0,-0.127878985816873,0,0,0.00902481752994405,0,0,0,0,0.00772658141530013,0,0,0,-0.0227289821144836,0,-0.0687901484745629,-0.0512625886728104,0.0879413222927024,0,1.41026865077981,0.0277758599601816,-0.197682469109171,0,-0.111845820752123,-0.0892217121146779,-0.158764078515634,0,0,-0.0585822410291533,0.117577592229403,0,-0.0969606103644115,0,0,-0.287686231868765,-0.219838460934544,0,0,0.280223318719759,-0.0697175393625812,0,0,-0.0264755404406777,0,-0.166731655726402,0,0.302506624964665,0,0,0,0.0327435962531525,-0.184734290776265,0.0912452683488958,0.0381541135750899,0.0960746401631455,0,0,0,0,0.0950167448451306,-0.0280761006617182,-0.0527444363512122,0.00732715300892944,-0.00703916299223646,0
0,0,0.113597549965209,0,0,1.04327848573012,0,0.0767598106711386,0.0803625571225247,0,-0.0896755631528627,0,0,0,0,-0.0798809963203897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00533478325507903,0.0530456115892469,0,0,0,0,0,0,0,0.00389712764215642,0,0,-0.0493649366183555,0,0,0,0,0,0.078474122282511,0,0.210964328964444,0,0,1.29956486948862,-0.0721221800355626,0.135358427821838,0.235701718093172,0,-0.269153876068306,0,0,0,0,-0.202425812296402,0,0,0,0,0,0,0.00162016042363275,0,0,0.0465981848498083,-0.0416067990094055,0,0,0.0901831350940042,0,0.0247815947235477,-0.130779779114041,0.134146895246276,0,0,0,0,0,0,0,0.105166591366733,0,0,-0.218182085693119,0,0,0,0,0.0457883361928557,0.161257958027291,0.0179819809777086,0.322352124828394,0,0.0277758599601816,1.68650506619932,-0.159140767602433,0.11201427769699,0.414228008537108,0,-0.474859479435732,-0.034013535268882,0,0,-0.0595765763259177,-0.319236238921057,0,0,0,0,0,0,0.0617995381357731,0,0.0071400668739391,0.127495805321187,-0.115714223992666,0,0,0.196715285427415,0,0.114961282608457,-0.244559296279495,0.201937980732797,0,0,0,-0.109246962869659,0.0541061082827512,0,-0.0843904477600151,0.151569617236873,0,0.0748975449298938,-0.354569014223499,0,0,0,0,0.1315112073884
0.00778063266835941,0,0,0,0,0,1.07780759707322,0,0,0,0,0,-0.0450753006800878,0,0,-0.0737585168575677,0,0,0,0,0.0640792330141739,0,0,-0.212911303842538,0,0,0,0,0,-0.10153769270161,-0.0636086191904267,0,0,0,0,0,0,0.0421092617066401,0,0,-0.0204438422188076,0,0,0,0,0,0,0,0,0,0.141430297921236,0,-0.0615029661036994,0,-0.0340856810728109,-0.0721221800355626,1.31287045602728,0,0,0,0,0,-0.160108856153151,0.0189126272044138,0,-0.15868647776758,0.0147532546566002,0,0,0,0.170418843277913,-0.0232760952928782,0,-0.308871740504858,0,0,-0.0278108458835487,0,0,-0.183921028994204,-0.152155306413107,0,0.051554848920378,0,-0.0497862731389937,0,0,0.152998503151573,0,-0.00460633933271728,-0.120825213188756,0,0,0,0,0,0,0,0,0.0338702399118509,0.22668739093671,0.0120970100226049,-0.134320934375556,0,-0.197682469109171,-0.159140767602433,1.6901444293611,0,0,0,0,0,-0.287140296484609,0.0376383821544534,0,-0.208733247578646,0.152698745946713,-0.01140419392277,0.0202158598275777,-0.00972113058836817,0.27232701292205,-0.103019964524193,0,-0.441285357080027,0.0767298481692853,0,-0.0571433572350924,0.0178006469196105,-0.125763266703518,-0.287677599072594,-0.222487187564335,-0.0573579092822573,0.150146841854472,-0.0339372729818241,-0.196598651266944,0,0.0734061846025639,0.204112709648062,0.0506742328566234,-0.120026145306816,-0.244543155673205,0,0,0.018406619166156,0,0,0,0,0.0996792674885011,0.123303868993443
0,0,0,0,0,0.0767598106711386,0,1.08230267253461,0,0,0,0,0,0,0,0,-0.095535831880475,0,0,-0.0497105449685031,0,0,-0.159632249868948,0,0,-0.00378629003687414,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155413634543136,0,0,0,0,0,0,0,-0.114871680633505,0,0,0,0,0,0,0,0.135358427821838,0,1.27992505573224,0,0,0,0,0,0,0,0.00235617325412103,-0.164336514159999,-0.0496959864140774,0,-0.117586310032344,0,0,-0.252305720603889,0,0,-0.0880523928854069,0,0,0,0,0,0,0,-0.0207004548396851,0.00715730213855604,0,0,0,0,-0.26502955175734,0,-0.0354847065121257,0,-0.0326413945801338,0,0.0881081973425979,0,-0.215218735299098,0,0,0.0326046259225243,0,0,0,0,0.11201427769699,0,1.51795831655922,0,0,-0.00331429846795842,0,0,0,0.0267638633200873,0.0568001940938313,-0.227628038064837,-0.162060178733078,0,-0.170058685934576,0,0,-0.347294028798899,0,0,-0.147384790911899,0,0,-0.0107064996780775,0,-0.0250410116664877,0.0781230440497496,0,-0.0582725338276378,0.0113008478450006,0,0.0141978037008606,0.0235072430637168,0,-0.361604558075551,0,-0.104406904425589,0,-0.112540823976144,0,0.172294599038748,0,-0.323786538107422,0.0636379296539416,0
0,0,0,0,0,0.0803625571225247,0,0,1.26908071761566,-0.00851076650190454,0,-0.00564116171527538,0,0,-0.191717982620778,0,0,0,0,-0.0148980726177589,0,0,0,0,-0.0593560037347856,-0.188394382767026,0,0,-0.0333643878820074,-0.193808718295109,-0.0793315373038799,0,0,0,0,0,-0.274240026980365,0,-0.0345413509381777,0,0,0,0,0,-0.244423716219184,0,0,-0.0678150843258962,0,0,0.0503705456690819,0,0,0,-0.0189171901320265,0.235701718093172,0,0,1.69670043626242,-0.101398480096234,-0.0225953049937671,-0.0765634706420748,0,0,-0.328083829962499,0,0,0,0,-0.0104394025618703,0,0,0,0,-0.111988346034102,-0.285921287071924,0,0,-0.0917043426088258,-0.236183699750442,-0.153408715399839,-0.0574106613469787,-0.0945406554074806,-0.0198109333916228,0,0,-0.359185456317368,0,-0.139424301281516,0,0,-0.0348911544247754,0,-0.0212096401248268,-0.396865484623743,0,0,-0.0989504162006129,0,0,0.202265833430772,0,0,0,-0.111845820752123,0.414228008537108,0,0,2.2633117910888,-0.212396996286527,-0.00496944430448786,-0.159219200919486,0.036023204157103,0,-0.485632612674465,0,0.00615798018612162,-0.0233034341976534,-0.0841124571510735,-0.0508287082772413,0,0.0343121824409674,0.03968694817323,0,-0.176712682914405,-0.376558324109873,0,0.0094805592497733,-0.16405866106856,-0.249555007284073,-0.286064303440822,-0.121021711962089,-0.222917701095693,-0.158338903812666,0.0891192318554997,0.0713672935877158,-0.42682865276114,0.0472676801035827,-0.251010460176709,0.0394702043923466,-0.0304416381884734,-0.066400291936091,0,-0.0446103118096128,-0.55833178064942,0,0.00844563025064216,-0.125046227233854,0,0.051530683822583
0,0,0,0,0,0,0,0,-0.00851076650190454,1.01433951339185,0,0,0,0,0,-0.0826659783656136,0,0,-0.0163500315730014,0,0,0,0,0,-0.0735742337084163,0,0,0,0,-0.0368214289499398,0,0,-0.00303617468138384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078995220071362,0,-0.00238860038950521,0,0,0,-0.101398480096234,1.14855572477719,-0.0396735660519238,0,0,0,0,-0.202618348624447,0,-0.0224352643918635,-0.102968927712636,0.0511638201765261,0.00546759399311221,0.0011099865433078,0,-0.0150672993711031,-0.178708949578806,0,0,0,0.0618416647710628,-0.0777347387129934,0,0,-0.0693480683383765,0,0,0,0,0,0.11008791896203,0,0,0.0731293852687695,-0.025231583132116,0,0,0.0998987665848871,-0.0170224776325999,0,-0.0497046883175341,0,0,-0.0591899192756832,-0.199546559817509,0,-0.0892217121146779,0,0,0,-0.212396996286527,1.41880973251342,-0.136710893068629,0,0.0790080481175872,0,0,-0.311268336839659,0.0512026225126294,-0.0706463496648412,-0.155470493428311,0.178452165047898,0.0609218820695817,0.0747920695856688,0.0166578656036237,-0.0594825803000993,-0.344338120657786,0,0,0,0.0965548891894421,-0.0637145939637564,0,0.0194644352178774,-0.0946509673856086,0.0562678722973848,0,0,0.0644645067624219,0,0.227156087693551,0,0.030744516449587,0.145521114819335,-0.0703025997876,0.0453149242411127,0,0.204813437863816,-0.0403077882830873,0,-0.156271769754827,0
