"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
1.59515936710959,-0.296081274092552,0,-0.450936017134845,-0.0264375322570291,0,0,0,-0.131096348528888,-0.443312838478881
-0.296081274092552,1.39318123610526,-0.5407639375433,-0.245516766099251,0.17453938438131,0,0,0,0.234767428464618,0
0,-0.5407639375433,3.4546005317323,-0.410829706193616,0,-0.607089781254312,-0.668924877460405,-1.15139976503344,-0.579584574309573,-0.344035848829142
-0.450936017134845,-0.245516766099251,-0.410829706193616,1.62965639173948,0,-0.348851705883806,-0.0112898938871279,0.240703479626904,0,0
-0.0264375322570291,0.17453938438131,0,0,1.47545657222696,-0.0366855445260154,-0.0269866591594581,0,0,-0.816659192742279
0,0,-0.607089781254312,-0.348851705883806,-0.0366855445260154,1.78848715355074,-0.162745147860157,0,0,-0.348968710830086
0,0,-0.668924877460405,-0.0112898938871279,-0.0269866591594581,-0.162745147860157,1.82895006093991,0,-0.575846447066857,0
0,0,-1.15139976503344,0.240703479626904,0,0,0,1.67078697421117,0,0
-0.131096348528888,0.234767428464618,-0.579584574309573,0,0,0,-0.575846447066857,0,2.01053183082941,-0.559635199164378
-0.443312838478881,0,-0.344035848829142,0,-0.816659192742279,-0.348968710830086,0,0,-0.559635199164378,2.35588368874918
