"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
33,36,16,5,26,43,4584,14,9,234
0,1,258,4700,22,0,13,0,0,6
53,135,352,136,8,397,42,981,2885,11
311,278,308,271,111,102,2225,290,789,315
1,2,0,4,4,5,50,3283,413,1238
2725,15,26,10,1040,11,53,113,998,9
22,1,18,7,3,4263,1,600,5,80
996,22,16,136,47,50,16,47,989,2681
4918,2,12,2,5,2,9,36,14,0
330,142,130,113,308,137,337,2560,54,889
2401,5,23,1,17,2,2526,2,16,7
156,11,17,146,18,27,1,3,1214,3407
1,35,2,228,1,0,22,2,224,4485
20,16,79,24,29,83,188,69,561,3931
221,21,247,638,26,96,1715,29,226,1781
6,1,2808,18,1034,1109,1,3,13,7
75,64,52,166,505,3542,15,493,18,70
192,198,13,55,10,8,10,569,3928,17
31,1652,263,1718,218,17,262,12,247,580
4,171,23,25,3394,24,1291,5,11,52
161,3736,495,193,192,32,13,79,17,82
3,6,931,2700,117,1053,13,143,16,18
29,28,9,4863,38,5,20,1,2,5
1,120,2416,1,6,2,2,15,2385,52
16,15,10,13,4570,11,15,92,249,9
114,331,351,916,121,126,46,121,2526,348
58,3479,1283,65,4,71,3,10,26,1
19,28,24,56,497,66,163,502,3589,56
12,33,7,12,4,4657,2,222,11,40
83,225,24,87,30,38,4388,16,77,32
