"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1343,69,8,29,2,3438,35,14,3,59
296,310,287,2235,308,307,290,335,327,305
154,67,3252,1183,18,19,173,57,23,54
56,1456,1526,57,218,4,13,1563,99,8
4738,0,1,18,1,0,4,1,237,0
23,22,11,4847,37,19,6,12,12,11
335,326,282,2219,312,317,317,302,298,292
185,3859,17,555,93,181,26,27,27,30
198,238,0,10,10,14,3,4439,75,13
4705,39,16,85,92,17,10,11,14,11
41,34,34,4716,38,37,22,31,30,17
1374,3618,0,2,1,0,1,1,1,2
452,425,411,1149,409,426,420,437,425,446
1119,421,427,431,429,428,460,444,403,438
182,149,176,3491,166,147,172,177,162,178
90,84,82,4227,90,86,91,80,88,82
510,485,524,516,531,499,483,511,466,475
14,16,16,4876,8,13,18,11,10,18
405,448,438,1202,409,398,406,429,456,409
0,0,2,1017,2864,1,0,1105,3,8
22,215,28,525,32,204,24,21,3854,75
425,409,435,1138,445,442,418,446,420,422
184,171,175,3435,146,167,173,199,167,183
499,503,513,537,494,488,468,487,500,511
9,10,180,10,21,11,3487,8,1257,7
62,4313,90,64,79,83,86,71,87,65
10,30,25,4847,7,13,11,13,8,36
439,429,434,1205,414,421,376,421,422,439
8,1126,1,429,426,3,3000,2,3,2
17,27,18,24,3767,30,24,66,522,505
