"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
45,2,2,3596,1342,3,4,2,2,2
20,7,17,905,17,4,1018,359,2542,111
90,3,15,15,14,27,0,4796,3,37
89,15,4742,41,32,4,43,2,0,32
3900,4,3,549,2,0,2,7,532,1
26,32,28,30,4435,82,78,29,28,232
55,155,395,66,1075,2995,149,51,41,18
7,0,7,427,0,3280,8,0,1266,5
0,0,2,0,4995,1,0,2,0,0
13,68,7,4367,27,9,23,226,235,25
1219,5,8,13,3196,65,62,10,9,413
237,81,89,1613,1533,204,550,87,77,529
593,201,84,235,246,1729,1661,100,77,74
1252,23,6,10,3235,20,411,20,13,10
1,2,7,0,2,3,6,1,4975,3
529,504,477,507,498,478,507,522,505,473
9,85,3,6,6,20,17,4282,0,572
22,16,67,480,184,160,193,72,3620,186
213,24,3,7,2,3,4,4740,3,1
1187,155,144,409,136,161,1127,140,380,1161
2753,18,48,27,156,51,373,361,1089,124
909,932,369,10,43,20,2516,139,39,23
78,5,0,4885,2,0,1,15,13,1
4956,6,0,0,3,1,2,0,3,29
598,4,26,1,33,4333,2,0,2,1
27,5,3424,21,10,1303,22,163,23,2
31,67,26,9,12,559,4140,84,9,63
224,4,4737,8,9,2,10,1,0,5
464,58,50,1227,425,50,1180,1303,57,186
2,2,121,3,2,7,4,2447,1,2411
