"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
6,250,1836,13,24,1836,684,34,238,79
2,62,4,7,1220,3505,175,11,4,10
3,9,232,5,1,6,3,4640,3,98
795,114,43,2158,31,38,99,114,791,817
815,2259,23,132,14,117,756,859,10,15
2,249,2,0,4719,0,27,1,0,0
19,65,3533,8,61,7,14,1265,5,23
86,603,100,87,225,93,235,1693,236,1642
11,3609,1325,1,21,2,9,13,7,2
601,1725,99,41,593,232,13,1682,9,5
264,717,254,19,715,40,268,1888,100,735
2362,56,19,2419,47,4,16,11,17,49
11,14,3,88,517,2,1,80,4269,15
5,1,11,4960,7,0,7,7,1,1
14,521,3825,500,78,15,4,27,2,14
13,3500,6,75,26,21,24,3,19,1313
4046,12,199,14,28,11,68,564,29,29
28,29,576,61,63,206,74,28,3905,30
53,2391,14,117,322,105,14,969,890,125
0,0,39,5,203,0,33,0,16,4704
0,475,3,3266,1,1,1234,12,7,1
2,8,3,27,4914,1,29,7,5,4
40,205,514,205,12,164,74,0,3777,9
76,87,67,1711,220,648,215,82,208,1686
76,4082,26,71,562,21,69,30,26,37
491,2,3686,3,11,23,61,12,510,201
3,244,200,7,0,4451,3,78,1,13
170,70,443,173,3427,176,501,10,21,9
9,0,4,1281,12,1,3,3496,2,192
2,3,1950,733,3,255,10,96,1917,31
