"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
10,0,9,7,0,6,2498,1,0,2469
3,4,3,2,4951,1,29,1,3,3
1,18,12,6,0,29,0,4933,0,1
15,229,10,93,9,12,8,26,4513,85
113,2383,920,929,42,342,127,55,48,41
436,3171,60,5,10,1171,22,63,6,56
233,77,11,10,78,4267,77,30,11,206
43,111,16,42,2366,35,14,2318,46,9
1287,1,3619,0,2,21,0,65,0,5
373,927,134,953,951,341,125,133,945,118
11,40,2,4694,1,1,1,217,27,6
60,68,64,3760,69,176,182,70,475,76
4,9,1,1,239,4639,87,3,16,1
96,1,1,4,4848,10,11,3,23,3
1,10,4,2,33,1,4941,3,1,4
379,364,140,980,2879,16,24,155,8,55
68,31,32,4615,28,105,27,27,33,34
17,4657,1,218,86,7,0,3,7,4
20,15,19,168,55,3387,25,58,1236,17
220,80,208,558,1512,229,71,75,1486,561
86,1,4694,100,1,8,1,0,109,0
2,1,3,6,4,92,0,1,93,4798
29,167,21,477,186,24,23,3863,181,29
3,620,8,619,1706,2,1716,19,217,90
602,6,36,1,4327,23,1,0,1,3
2069,252,35,41,2129,312,52,31,38,41
1,3,33,16,1,2,30,1,2,4911
9,5,3,27,231,4612,7,88,4,14
10,236,3,4,14,3,4716,5,5,4
2712,22,15,133,992,372,349,5,5,395
