"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
22,1,4920,1,13,15,0,0,1,27
219,37,0,4277,7,2,3,212,3,240
33,1338,6,10,0,3600,4,7,2,0
34,5,201,6,26,4130,556,26,6,10
73,32,76,1433,205,23,1443,1490,32,193
1033,20,1008,2,0,0,22,8,3,2904
6,3,0,37,2447,1,2,2497,1,6
2,38,3,1,4859,82,4,0,5,6
3884,210,76,28,24,477,25,23,87,166
1,8,3,189,9,7,54,1234,21,3474
46,1018,2728,50,21,65,994,18,20,40
32,40,15,30,17,18,12,28,4795,13
12,46,43,2251,2269,14,22,32,309,2
220,646,648,254,239,230,217,1704,227,615
35,4,1,1,4948,4,3,1,2,1
24,3383,3,184,19,1254,22,27,70,14
0,3,3,4909,1,0,5,0,78,1
1381,3493,4,24,0,54,10,11,13,10
182,67,30,523,29,532,61,20,3540,16
14,107,16,61,17,13,2207,295,2225,45
3100,147,408,56,60,4,1146,15,55,9
1404,483,1431,169,172,190,599,185,193,174
4736,7,0,7,1,3,28,3,214,1
14,27,1122,141,167,143,20,61,3145,160
5,0,2,207,4334,0,11,217,0,224
91,12,4778,2,86,3,13,9,4,2
1014,17,36,21,48,11,2726,977,133,17
5,621,63,11,2,6,4066,12,33,181
89,4099,204,7,66,82,202,20,205,26
35,809,46,735,301,2089,94,752,37,102
