"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
85,8,4788,2,87,9,7,2,8,4
11,7,2,2281,2364,7,91,19,114,104
888,836,44,338,114,44,39,44,2356,297
104,4,40,14,11,29,4788,0,6,4
532,12,0,527,2,0,3913,9,3,2
5,29,3611,22,23,18,28,2,25,1237
384,158,396,426,135,2916,150,153,144,138
1571,40,1596,76,579,82,241,224,30,561
1,40,13,4723,34,3,83,84,13,6
23,0,592,0,5,11,0,28,11,4330
3,0,4,6,2455,6,7,10,52,2457
477,14,25,61,1311,23,6,1276,460,1347
3394,19,158,20,21,26,58,52,26,1226
2681,14,339,986,134,38,13,119,342,334
38,43,2389,781,325,124,45,119,328,808
5,1,4977,2,0,3,1,5,3,3
193,30,3689,53,57,196,487,201,66,28
1,1,4373,2,15,592,7,2,2,5
501,58,178,64,187,183,34,28,24,3743
393,1204,162,10,3167,20,6,26,7,5
296,26,256,0,2155,2,48,2206,4,7
13,5,48,2322,106,809,13,9,819,856
167,141,1105,371,139,380,1064,407,112,1114
2,1,8,3,254,0,2,4724,2,4
9,0,22,3595,9,0,63,0,0,1302
2,13,1,197,4179,5,596,1,6,0
0,4,4988,1,1,0,3,0,2,1
2,3413,2,57,61,12,1269,161,1,22
469,72,431,1177,19,416,1112,1180,56,68
22,1288,1213,174,430,1253,24,18,515,63
