V78,V9,V96
0,17,0
1,435,0
0,0,0
0,1,0
0,0,0
0,5,0
0,6,0
0,2,0
0,25,0
0,1,0
0,3,1
1,1,0
1,3,2
0,1,0
0,0,0
0,0,0
0,122,0
0,0,0
0,0,0
0,32,0
0,1,0
0,1,0
1,0,0
0,2,0
1,2,1
1,14,0
0,7,1
0,0,1
0,389,0
0,0,0
0,5,0
0,2,0
1,0,0
0,311,0
0,2,0
0,1,0
1,4,0
0,343,0
0,66,0
0,1,0
0,0,0
0,1,1
0,0,0
1,1,0
0,5,0
1,8,0
0,4,0
0,6,0
1,212,0
0,2,0
0,8,0
0,2,0
0,2,0
0,0,0
1,0,0
0,51,0
0,0,0
0,0,0
0,0,0
0,23,0
0,3,1
0,1310,0
0,74,0
0,12,0
0,15,0
0,0,0
0,0,0
0,2,0
0,1,0
0,1,0
0,23,1
0,3,0
0,1,1
0,2,0
98,1837,3
0,4,0
0,830,0
0,0,0
0,2,0
0,14,0
0,32,0
0,31,0
0,0,0
0,2,0
0,200,0
1,2,1
0,1,0
1,0,0
0,6,0
0,23,0
1,2,0
0,1,1
0,169,0
0,0,0
0,4,0
0,1032,0
1,52,0
1,3,0
0,4,0
0,1,0
0,4,0
0,0,0
0,4,1
0,0,0
0,4,0
0,0,1
0,221,0
0,4,0
1,0,0
0,0,1
0,0,0
0,94,0
0,1,0
0,2,1
0,0,0
0,3,0
0,0,0
0,2,0
0,0,0
0,4,1
