"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
88,4356,21,86,88,25,207,28,22,79
479,185,163,58,1179,178,1236,1293,169,60
3609,0,2,5,0,8,0,1369,6,1
108,84,93,1776,209,92,638,211,1689,100
85,1555,588,1576,234,196,33,624,73,36
3,3658,2,5,1,1,1283,23,1,23
4984,0,0,1,2,6,0,0,7,0
120,903,115,146,133,357,330,2464,313,119
50,7,1133,28,11,53,421,3097,52,148
146,14,50,55,2483,130,47,971,120,984
66,37,24,26,19,26,4443,97,230,32
98,10,660,622,87,2,3,1742,6,1770
167,2,2,0,1,3,4,3515,0,1306
16,8,4,1040,14,1069,41,9,8,2791
3158,58,51,54,54,139,1135,143,51,157
2162,112,5,794,292,22,36,35,788,754
2435,4,1,2435,6,1,17,0,49,52
2,0,2,4,1,4896,3,89,2,1
4,5,4852,93,14,14,6,2,6,4
244,212,6,35,7,34,9,9,4407,37
11,14,442,70,7,4,3192,65,1170,25
13,96,6,81,12,32,73,199,4260,228
131,2,2465,1,3,2351,5,2,40,0
10,32,1653,1709,9,36,215,72,653,611
15,49,6,14,2283,7,2324,290,6,6
41,2,5,13,4883,1,16,24,11,4
5,0,0,1,3,4914,15,12,37,13
184,20,20,162,156,3093,1148,55,20,142
0,7,14,625,4337,3,8,1,3,2
971,18,25,949,44,21,44,2577,336,15
