"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
24,21,1274,3514,65,21,18,22,19,22
0,1,0,2,2,0,0,3,1,4991
4,242,6,4449,26,6,4,13,248,2
123,100,32,805,2176,38,314,820,314,278
409,23,52,3018,156,21,1063,46,149,63
2,2127,1,0,12,2050,0,794,3,11
195,28,205,26,3986,1,10,12,1,536
560,4298,68,4,4,1,2,59,2,2
10,5,24,3035,1081,16,1,405,395,28
54,47,1002,139,2804,401,58,36,122,337
333,349,873,333,316,335,335,336,899,891
0,1271,162,51,2,0,3432,11,4,67
9,0,11,4712,1,237,0,20,0,10
5,166,70,28,3413,1213,23,69,10,3
1,0,10,2851,3,1052,2,3,1035,43
10,208,28,81,33,206,10,31,4382,11
26,6,43,38,2,4865,0,1,4,15
1,3,4982,0,1,1,0,3,0,9
2,176,7,1303,0,3488,0,0,17,7
2,2850,8,1026,3,4,4,9,7,1087
4736,3,27,25,10,101,85,5,5,3
1279,0,0,0,189,1,0,3359,171,1
17,967,54,15,929,2643,320,18,13,24
6,2417,100,10,3,5,8,3,3,2445
3,9,12,4512,211,10,7,26,7,203
4279,1,594,7,3,1,8,19,7,81
1166,66,25,3119,50,30,65,58,25,396
40,0,220,209,0,1,0,4525,1,4
213,1503,192,67,606,82,59,224,519,1535
0,1188,6,1,421,3163,3,156,8,54
