"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
37,193,4312,34,17,77,11,223,65,31
5,112,322,2224,36,18,24,2208,4,47
857,0,124,3,875,0,0,4,2277,860
4,10,237,4,3,1,79,0,4632,30
822,848,99,276,41,48,305,276,2238,47
35,3,1,4713,11,224,2,0,9,2
7,28,4013,66,194,71,24,67,509,21
4,509,496,25,9,3755,25,75,72,30
4814,84,35,36,12,1,5,10,0,3
4762,8,14,1,94,0,32,2,86,1
0,13,0,0,106,3,108,0,0,4770
23,942,7,7,55,876,2605,14,358,113
33,4,1,2,220,4,2,4563,87,84
6,27,11,9,84,69,556,73,4152,13
10,14,17,80,4684,16,24,28,101,26
1144,64,44,59,1238,491,475,1246,185,54
26,9,2,517,14,12,3,4171,220,26
3,84,2,1,1358,57,2,3484,3,6
121,7,0,1095,396,130,382,2807,52,10
0,3,6,0,3,2477,0,25,2,2484
141,1153,1169,164,416,162,133,162,1098,402
0,4312,0,1,84,8,1,0,594,0
17,3223,32,30,12,64,175,19,1277,151
121,7,973,12,26,57,2679,1035,45,45
2,1304,2,62,9,18,25,3394,4,180
5,1,0,0,90,3,4857,3,37,4
1136,16,60,182,13,21,186,3333,21,32
2,11,1500,6,2,1618,38,1582,237,4
11,6,8,4706,91,5,8,36,31,98
166,67,169,26,75,165,188,186,3937,21
