"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
2,5,553,8,187,0,157,5,2,184,2,11,2,1,4,0,1,1,5,1387,0,3,77,64,552,59,1514,0,2,212
121,3,355,25,133,4,2,7,0,348,2,2690,50,1,126,42,41,19,15,1,9,8,3,980,1,10,3,0,1,0
456,54,0,158,12,0,20,8,2,442,165,4,18,7,73,3350,5,2,21,0,6,3,1,180,8,3,1,0,0,1
2,1,97,4,42,0,1,2,0,34,2,31,1,0,38,4,3,1912,1,235,1,11,3,286,5,250,0,91,0,1943
1,63,1,2,24,0,0,34,2,55,0,9,1,1,2,0,0,1,0,1,0,0,0,73,201,7,575,1,2,3944
2,142,1,24,3,1,0,1,3,0,1,32,1,0,2,1,1,1181,5,6,59,18,0,6,392,2,15,3098,1,2
0,4,3417,1,5,0,12,3,2,4,7,3,1,0,1,2,63,0,1343,1,71,2,1,24,0,17,8,8,0,0
5,4188,3,0,0,1,2,2,0,25,6,2,0,2,2,1,601,0,0,33,1,6,1,1,27,0,86,4,1,0
1263,0,3388,72,2,1,0,1,2,0,3,0,3,0,0,1,0,1,9,0,4,4,0,1,2,67,171,3,2,0
25,1,1,3,1,0,2,1,0,206,1,1,4458,0,0,0,14,0,30,15,2,4,2,0,0,0,5,226,2,0
68,2,190,9,62,3,0,3,2,22,588,2,3,5,2,5,32,4,3892,4,74,6,2,4,5,2,2,2,1,4
7,415,6,18,3,8,426,6,6,127,23,20,65,5,69,9,150,12,18,436,9,3097,4,6,8,14,8,7,13,5
4,6,1,53,7,9,12,6,10,158,7,18,25,58,8,2994,2,4,22,9,1098,4,6,9,5,389,54,6,8,8
6,0,0,1,4,1,1,4,0,3,5,3,4,1,1,10,0,3,2,16,0,219,596,1,0,3,1,0,0,4115
4,2,8,15,1757,1,0,0,0,2,74,1,9,2,3,0,0,693,18,1702,2,33,30,638,2,0,2,1,1,0
9,163,3356,65,20,7,9,8,11,56,20,25,162,25,9,56,10,8,23,9,171,10,457,12,9,26,167,56,9,32
1,2,17,6,0,0,0,1788,0,0,1,0,1,4,4,96,0,6,2,0,33,0,0,2,645,1729,0,8,0,655
2,14,577,6,28,1,226,1620,1,15,7,32,2,83,0,1,82,27,11,1,76,86,199,30,82,222,14,2,1,1552
0,4238,5,14,9,1,32,90,1,6,193,0,11,11,1,3,4,4,5,2,0,6,6,2,96,216,31,0,1,12
63,15,0,413,1,0,0,0,0,3100,1,66,46,7,55,1,7,3,0,1,2,19,51,1133,4,5,0,7,0,0
1,0,1,0,8,0,1636,1,0,0,224,1587,1,1,234,37,1,3,0,0,0,1,3,0,602,568,0,0,0,91
536,79,5,15,14,6,6,9,11,20,24,7,3734,11,24,6,65,28,9,10,186,10,10,7,13,13,29,26,11,76
1,0,1,1,0,0,3,2,0,1,0,0,0,0,0,0,0,2,0,0,3,4974,1,1,1,3,2,0,0,4
15,1,1,0,0,1,0,0,0,1,29,89,24,0,13,0,0,0,4535,39,1,203,4,1,2,1,2,0,0,38
2,49,19,6,39,8,17,2887,6,123,420,4,57,59,54,2,56,7,49,51,6,356,7,122,7,50,375,143,12,7
0,2286,41,1,301,1,0,4,2,0,0,1,0,1,2,0,0,0,1,20,8,1,2318,4,0,0,5,2,1,0
2,1,55,20,50,2,1,1,1,18,50,154,1,48,4,1,2,141,4,373,6,1085,1,2947,1,13,16,0,1,1
15,4,0,95,115,1,262,1,0,15,1,31,0,2,1,102,3,0,1,286,2,8,0,2013,0,2,2039,1,0,0
1731,2,1,2,0,0,243,3,0,34,677,23,1,0,0,1,1,0,1,0,1,40,222,226,0,1788,1,1,1,0
2837,1,0,364,0,0,0,1,0,4,1,20,0,1,7,0,4,1055,162,1,18,21,4,43,394,0,5,56,0,1
1,7,1,1,3,0,1141,1,0,2990,2,4,0,1,140,18,0,0,1,0,50,1,411,2,24,0,0,143,0,58
1,2,0,941,50,3,0,3,0,0,2,3,7,144,1,994,3,13,42,1,47,1,22,0,5,2707,6,1,0,1
1,1440,5,532,5,1,0,3,1,4,27,11,74,174,71,522,1,11,21,1,1447,3,25,4,0,535,69,0,2,10
5,1,7,6,2,5,2,1,1,209,24,0,7,0,7,2,4063,2,16,26,10,5,1,2,510,3,4,78,0,1
415,24,60,1,2,0,2,0,1,25,1,0,22,152,12,0,0,1086,2,5,23,5,0,3,58,1,10,3,0,3087
55,1,13,9,2,2,2,5,2,2,9,5,1,3,2,4,4,3220,1206,174,22,13,53,11,5,2,161,4,5,3
1,3,1,2,1,0,8,0,2,18,10,2318,2,15,120,2,17,1,3,16,0,14,4,1,4,2372,1,2,3,59
15,3,3,21,0,0,31,1845,1,1,0,0,10,98,0,0,2,0,33,1882,12,27,0,12,3,267,4,5,0,725
78,94,691,80,93,100,90,103,95,256,702,107,75,99,93,97,92,103,104,85,734,97,105,108,97,98,263,93,77,91
9,6,0,2,1,2,3,0,1,0,1,5,0,27,196,1,5,0,0,0,4146,0,0,0,1,2,516,76,0,0
0,79,68,226,11,1,9,3,1,3,529,63,6,2,1,2,12,4,32,3864,63,1,1,5,1,1,6,4,1,1
