"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
0,2,1,0,1,0,0,1,0,75,0,0,0,1,4310,587,0,0,0,0,1,0,0,2,0,0,2,11,1,5
14,5,93,1,79,2,28,3,2,0,3,2000,3,2,761,1954,6,2,14,1,2,1,2,2,9,7,1,0,0,3
187,1,1,8,4,0,23,2,0,521,1,0,1,0,1,12,73,1,3659,0,1,0,11,0,1,485,0,6,0,1
4255,3,6,3,558,5,4,5,3,7,2,4,5,3,4,77,1,2,6,4,2,2,7,1,7,5,6,4,6,3
0,5,1,4,1973,1,16,1,0,306,0,1,277,5,35,269,12,33,0,11,0,1,1988,0,4,33,14,4,2,4
16,2,0,1,1,1,4,1,1,0,47,30,43,350,49,14,934,2633,7,15,3,0,350,126,21,0,0,5,0,346
571,8,17,29,549,5,12,11,9,212,9,16,29,1558,25,10,9,1502,8,14,6,11,186,35,12,6,35,84,15,7
119,0,0,41,6,1,0,3,1,4,4,0,0,346,4,1,22,925,2523,1,1,3,1,1,1,986,3,1,1,1
4731,6,3,11,13,2,1,4,3,5,0,0,1,92,3,3,0,5,3,2,1,2,0,5,1,2,1,95,2,3
109,114,117,296,819,110,119,114,108,801,101,112,109,96,125,112,102,100,103,107,93,120,98,111,111,95,92,281,117,108
1,2,1,58,27,1,0,2,2,454,1,0,0,1247,2,6,1,1,4,1,1,1,1,0,0,4,1,3179,2,0
2001,5,105,76,14,2,6,270,3,97,2,11,31,39,5,89,16,7,13,9,2069,12,4,7,4,32,5,22,7,37
57,49,54,333,43,51,48,45,62,981,48,46,54,134,60,343,48,46,41,55,53,61,989,48,55,67,42,977,61,49
1,0,0,1202,7,2,2,0,1,3301,0,1,0,18,0,4,2,0,1,1,1,0,428,1,0,0,1,0,1,25
