"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
7,3,605,1,8,6,1,11,3,4,3,11,2,8,4,1573,13,6,208,9,2,5,3,1678,84,622,13,80,2,25
1,15,0,2,3,0,0,3,0,1,26,0,0,0,3,0,1,6,3,2311,0,0,1,4,40,0,303,0,0,2277
4,659,1785,1,95,3,3,0,0,5,9,250,1,29,0,1816,33,39,24,35,1,88,2,95,3,3,12,5,0,0
1867,0,0,15,7,0,227,1,0,0,1,33,1893,5,7,0,11,42,5,636,0,8,0,1,1,0,0,0,0,240
1,0,0,759,42,0,99,6,0,34,16,1,3,1,0,821,775,1,2,16,1,1,113,1,3,286,2,2016,0,0
1,0,29,1,52,0,24,1,0,3,2,1,4,1,0,0,0,1179,16,3281,0,0,0,0,6,1,398,0,0,0
3,331,36,14,4,1,1,304,4,7,15,2,851,4,900,27,14,2,9,3,45,12,3,3,2343,47,8,1,5,1
23,11,436,23,8,10,10,74,5,63,31,190,29,8,7,62,8,22,20,8,10,13,68,9,175,67,3429,165,5,11
60,398,393,0,8,0,46,1108,1,1,0,1091,0,6,0,404,2,5,3,0,1060,0,5,2,0,1,2,1,0,403
7,7,2,209,4,4,3,550,0,515,25,10,11,1581,6,91,208,30,21,3,14,80,5,4,34,2,1538,26,3,7
1,1,20,11,7,1,19,3,1,4,2,17,1,3433,21,1,2,4,67,68,165,448,505,2,11,4,8,9,0,164
1,0,0,34,7,1,2,3,0,0,0,0,1,1,0,2239,0,0,45,2261,29,1,5,0,43,276,3,48,0,0
0,9,1597,27,0,0,0,0,0,33,4,2,1621,1,0,1,2,1,1,1,0,3,0,21,2,2,2,1,0,1669
848,3,1,122,860,0,11,873,0,0,6,56,5,128,20,1,2,2,19,11,893,19,108,902,2,55,11,41,0,1
10,3142,25,1,1,0,1,1,0,3,0,416,3,23,0,1,3,5,2,20,1,2,159,9,23,11,1137,1,0,0
0,0,1,1,1,1,0,2,0,2,0,44,1,1,10,128,52,54,0,1034,1,5,2618,2,1,23,0,995,0,23
1,3,5,3,2,0,1,6,0,2,7,28,52,1,2,15,2934,1,0,0,20,9,420,1,0,3,1,1107,1,375
22,0,4,1,1,2,4,32,2,0,3,72,0,6,3,0,0,4,4512,197,79,0,1,32,2,9,1,2,0,9
1,4,0,10,1,1,1,1,1,1450,0,1379,1,0,4,1,1,9,86,2,2,1,11,586,5,0,0,1439,2,1
4,3,16,1,0,1,1,23,0,7,2,5,10,51,0,38,2,1,5,11,0,2,2406,0,5,1,2365,0,0,40
1,2,1929,98,18,3,2,3,5,13,1950,22,102,5,1,101,289,2,3,2,98,10,35,22,0,10,1,270,2,1
15,68,0,3057,1,1,1225,4,0,58,2,25,5,4,1,64,0,1,427,0,1,2,4,19,0,14,0,1,1,0
0,29,484,1409,193,2,0,1,1,0,9,27,0,2,0,0,0,1377,35,0,2,1,0,75,0,1348,1,4,0,0
0,2,0,87,4,0,13,31,0,10,2,21,3,10,2,2,1,15,3,78,13,1,696,15,28,16,1,1952,2,1992
11,28,126,2,2,1,4,1065,2,9,0,55,1,0,5,338,10,5,7,6,6,421,2,1,6,2866,15,2,0,4
334,328,13,3,2,0,2,922,0,318,0,14,1,25,0,122,1,1,0,138,0,2622,0,0,16,116,0,20,2,0
24,1040,124,1,14,1,2,0,0,2,2,56,356,0,1,1,51,8,4,375,126,2741,13,50,0,1,0,5,1,1
0,2,0,2733,16,1,0,2,0,2,8,4,2,0,1,0,5,6,1024,20,0,1,0,0,54,977,2,133,0,7
1,4,4200,541,9,2,11,10,1,4,2,5,2,2,84,1,4,0,3,0,75,2,0,0,2,6,27,0,2,0
0,3,1,2,358,1,0,2492,1,862,1,1,0,66,0,0,858,1,2,3,49,0,3,1,1,1,292,1,0,0
526,568,1,2,15,2,8,24,4,3,6,9,1,25,1486,81,67,1511,0,1,216,2,21,2,5,197,210,3,3,1
0,2,1213,11,8,0,0,12,0,0,2,172,3149,1,0,0,6,1,4,21,0,388,0,5,0,0,0,1,1,3
0,1,18,0,0,1,1,3,0,3,1,4,0,1,2,0,2227,22,2,0,329,1,6,118,2243,0,0,7,1,9
74,4,3,15,72,2,5,2,6,6,4,1,31,4,12,3,25,4,10,10,528,4,4,13,7,4123,4,13,6,5
18,1,2,8,12,0,1,17,1,2,370,1006,18,381,383,1,1,0,5,133,1052,2,396,1,4,7,1046,2,0,130
0,12,1,64,26,0,27,5,0,3370,1,5,1,3,33,5,3,9,8,0,0,0,1247,150,3,8,3,11,0,5
