"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
0,1,479,3528,0,0,0,0,0,5,0,49,5,71,0,2,5,0,0,165,0,0,1,1,186,8,2,491,1,0
2296,45,109,42,106,9,41,10,11,20,10,105,844,305,109,16,292,305,20,45,20,116,15,22,20,13,15,12,15,12
13,11,38,3,5,6,6,4,2,4460,10,81,10,6,32,7,4,6,208,2,1,9,7,11,15,25,2,6,2,8
0,0,39,1,4,1,0,640,0,3,1,5,1,0,84,651,0,0,1,1,1,5,0,89,5,1,3,1707,1,1756
504,1,0,2,14,0,517,0,0,2,71,2,2,4,0,1,1,0,0,3823,0,0,20,0,5,15,0,8,1,7
22,1,1,0,1,0,4,0,0,2441,2,7,1,32,0,20,3,3,1,6,1,44,0,0,2403,2,2,3,0,0
219,2,0,238,0,1,1,0,1,22,32,0,87,1,0,24,6,14,0,12,3,26,2,4220,11,1,1,2,1,73
1,0,0,0,17,0,4,1,1,0,4,2244,0,1,8,0,4,0,0,321,106,1,0,1,1,1,0,2233,0,51
0,0,1,0,0,0,0,2474,0,0,2426,1,1,0,2,16,21,1,0,47,0,0,0,1,0,0,1,0,0,8
0,3,5,0,1,1,1153,1,2,2,25,4,2,1,64,9,17,1,3436,0,0,3,62,2,16,15,159,16,0,0
2,54,4,0,6,1,13,7,2,9,2754,360,364,136,4,7,953,5,2,53,2,52,4,2,6,11,127,57,1,2
0,0,193,0,0,0,1,1,0,2,1,515,23,0,22,0,4,0,0,0,2,78,34,25,70,2,8,4016,2,1
1,463,439,3,48,0,2,0,0,57,1,3,1,9,72,3246,464,0,0,154,1,7,0,1,3,2,0,1,0,22
21,68,127,21,13,24,24,19,17,50,20,355,891,19,869,117,41,17,11,17,934,19,932,16,25,126,51,21,15,120
25,0,7,9,1,1,3344,4,1,3,59,1,0,0,18,59,1,3,5,1,0,0,20,2,1247,2,163,24,0,0
11,5,2,2,2,2,128,59,1,25,10,121,4,396,0,138,3,2781,139,5,23,1029,3,3,62,14,20,0,1,11
280,0,2,1,266,0,0,0,0,1,86,2,0,0,5,29,28,0,1888,263,14,11,91,92,0,0,1929,2,0,10
1,53,1,25,381,4,0,2,4,3,0,16,24,387,53,3,0,2,17,1,409,45,1,0,75,3075,394,15,1,8
0,22,5,0,3847,1,77,0,0,2,19,200,58,1,72,1,4,72,1,4,28,0,3,502,0,4,0,77,0,0
1,173,0,486,484,0,12,32,0,31,2,27,158,0,0,18,2,0,8,0,1,1,3561,0,1,0,1,1,0,0
2,1,2853,6,1,6,4,3,6,3,380,3,2,3,3,2,70,129,1091,371,16,5,0,3,21,0,5,3,5,3
0,1131,1,3,1,0,2,3,0,1102,6,1120,1,4,399,0,3,21,396,0,3,0,0,3,374,21,21,2,2,381
21,5,141,1098,1,1,15,2877,0,1,1,1,16,63,12,125,360,1,2,3,3,7,1,128,48,60,1,3,1,4
0,0,1,0,3218,0,7,3,0,4,11,63,1211,2,4,2,0,0,0,1,2,1,28,0,2,5,2,0,0,433
4,14,17,3,17,5,7,5,2,2,2,123,932,1,2465,14,4,10,4,2,3,4,19,4,325,60,23,2,1,926
0,2,22,3,2,1,1,0,0,118,866,364,0,0,0,0,47,0,2499,62,11,0,0,0,874,7,3,0,0,118
0,1,1,33,0,0,0,1,0,15,1,0,0,0,0,0,1,1,0,28,3,2,4902,2,0,7,1,0,1,0
0,0,0,0,5,0,9,0,0,34,4,4,1,4294,87,210,4,1,1,0,1,75,7,9,241,5,5,1,1,1
2401,15,1,4,13,0,2,1,1,0,5,1,108,11,0,7,0,2299,2,4,0,53,3,51,0,15,2,0,1,0
3192,438,28,8,4,1,59,138,1,1,444,5,5,17,0,9,22,3,0,1,77,1,417,22,10,10,64,20,1,2
0,3428,0,1,0,0,1,0,0,169,2,5,55,0,0,1,22,1,0,1,0,2,1,0,2,1309,0,0,0,0
0,1,340,1,0,1,0,31,0,10,16,1,2432,328,15,972,1,1,5,344,7,132,353,1,0,2,2,0,1,3
0,1,2,1,4,2,246,23,2,34,36,4,1768,82,6,602,0,12,24,1795,3,3,32,224,88,0,3,1,1,1
1,1,3,2,8,5,0,4,5,2,1,9,29,2,8,41,280,5,6,1,294,14,7,319,776,137,788,2149,2,101
2,0,0,2,0,1,0,39,0,1,0,1,1,1,235,1,2,27,3,1,1,32,0,2,4,4589,32,6,3,14
0,0,2,17,1611,0,0,0,0,4,2,12,2,5,0,1615,0,0,13,29,36,0,1571,5,0,0,0,1,0,75
2,56,3303,0,9,2,1,59,1,4,2,1,3,5,467,454,0,0,23,4,3,6,20,435,3,61,0,5,1,70
1,0,1,749,7,0,45,1,0,4,1,14,39,2,3,32,2056,44,283,6,3,3,50,0,794,0,94,766,1,1
1,1,13,2268,1,5,2,12,1,0,6,0,8,2294,2,7,1,3,45,1,1,0,3,0,1,0,4,320,0,0
1,0,2367,0,1,0,10,4,0,38,10,0,34,40,9,3,5,7,27,2322,1,11,0,1,1,5,2,100,0,1
1,0,9,22,1,1,580,4,0,0,3,4,34,4187,35,1,0,0,3,2,22,0,1,1,83,1,0,0,0,5
2,62,8,55,431,1,1,0,2,47,1,1,2,66,1166,0,0,0,2,1,0,1,160,2,4,4,0,1,1,2979
2,5,1,1,1,0,1718,0,0,0,48,1725,2,710,8,1,2,2,3,22,26,33,0,7,10,1,27,2,1,642
34,0,0,4124,0,0,88,17,1,585,2,66,0,2,0,13,0,0,6,5,0,5,0,23,1,1,26,1,0,0
5,0,0,2,238,3,1,6,0,2,1,3,2,28,0,0,35,1,207,4430,1,1,2,0,30,0,1,1,0,0
2,84,1378,8,4,3,7,4,2,71,4,8,1421,1400,7,2,5,2,2,3,509,4,3,6,4,8,29,5,11,4
1,0,13,10,0,0,1,2,2,34,103,1,38,2,0,0,6,21,1,2,2,0,0,0,4,1,203,4537,1,15
1,0,0,0,1657,1,0,3,1,2,2,1,33,1,1,1,4,1626,0,5,30,4,1619,3,1,0,2,1,1,0
899,0,2,0,997,0,7,0,0,0,2,973,1028,1,0,1,2,1,1,0,1,4,0,0,1,1022,1,1,1,55
20,0,34,2236,310,2,104,3,0,0,1,1,137,2,13,14,15,801,1,15,16,105,0,1,867,283,16,2,1,0
